Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2022,9,georgia-bulldogs,ohio-state-buckeyes,tennessee-volunteers,michigan-wolverines,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,usc-trojans,oklahoma-state-cowboys,wake-forest-demon-deacons,penn-state-nittany-lions,utah-utes,lsu-tigers,ole-miss-rebels,kentucky-wildcats,syracuse-orange,ucla-bruins,cincinnati-bearcats,illinois-fighting-illini,kansas-state-wildcats,liberty-flames,north-carolina-tar-heels,tulane-green-wave,oregon-state-beavers
adam-cole,2022,9,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,oklahoma-state-cowboys,penn-state-nittany-lions,ole-miss-rebels,wake-forest-demon-deacons,ucla-bruins,usc-trojans,syracuse-orange,utah-utes,illinois-fighting-illini,kentucky-wildcats,cincinnati-bearcats,kansas-state-wildcats,lsu-tigers,north-carolina-tar-heels,tulane-green-wave,north-carolina-state-wolfpack,south-carolina-gamecocks
adam-grosbard,2022,9,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,tennessee-volunteers,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,oklahoma-state-cowboys,wake-forest-demon-deacons,ole-miss-rebels,ucla-bruins,utah-utes,usc-trojans,penn-state-nittany-lions,lsu-tigers,kentucky-wildcats,cincinnati-bearcats,kansas-state-wildcats,north-carolina-state-wolfpack,syracuse-orange,illinois-fighting-illini,tulane-green-wave,north-carolina-tar-heels,texas-longhorns
adam-zucker,2022,9,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,oklahoma-state-cowboys,usc-trojans,penn-state-nittany-lions,ucla-bruins,wake-forest-demon-deacons,utah-utes,syracuse-orange,lsu-tigers,ole-miss-rebels,illinois-fighting-illini,north-carolina-tar-heels,tulane-green-wave,cincinnati-bearcats,kansas-state-wildcats,south-carolina-gamecocks,kentucky-wildcats,liberty-flames
andy-greder,2022,9,georgia-bulldogs,tennessee-volunteers,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,oklahoma-state-cowboys,usc-trojans,ucla-bruins,penn-state-nittany-lions,wake-forest-demon-deacons,utah-utes,syracuse-orange,lsu-tigers,ole-miss-rebels,illinois-fighting-illini,north-carolina-state-wolfpack,cincinnati-bearcats,kansas-state-wildcats,kentucky-wildcats,north-carolina-tar-heels,tulane-green-wave,south-carolina-gamecocks
ben-portnoy,2022,9,tennessee-volunteers,ohio-state-buckeyes,georgia-bulldogs,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oklahoma-state-cowboys,oregon-ducks,ucla-bruins,utah-utes,usc-trojans,syracuse-orange,wake-forest-demon-deacons,penn-state-nittany-lions,ole-miss-rebels,cincinnati-bearcats,kentucky-wildcats,illinois-fighting-illini,lsu-tigers,tulane-green-wave,kansas-state-wildcats,north-carolina-tar-heels,texas-longhorns,liberty-flames
blair-kerkhoff,2022,9,georgia-bulldogs,ohio-state-buckeyes,tennessee-volunteers,clemson-tigers,michigan-wolverines,alabama-crimson-tide,tcu-horned-frogs,oklahoma-state-cowboys,oregon-ducks,utah-utes,usc-trojans,wake-forest-demon-deacons,lsu-tigers,ole-miss-rebels,ucla-bruins,syracuse-orange,penn-state-nittany-lions,illinois-fighting-illini,cincinnati-bearcats,south-carolina-gamecocks,kentucky-wildcats,tulane-green-wave,kansas-state-wildcats,north-carolina-tar-heels,north-carolina-state-wolfpack
bob-asmussen,2022,9,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,alabama-crimson-tide,clemson-tigers,tcu-horned-frogs,oregon-ducks,usc-trojans,oklahoma-state-cowboys,wake-forest-demon-deacons,ole-miss-rebels,ucla-bruins,penn-state-nittany-lions,cincinnati-bearcats,illinois-fighting-illini,syracuse-orange,utah-utes,north-carolina-state-wolfpack,lsu-tigers,north-carolina-tar-heels,kentucky-wildcats,tulane-green-wave,maryland-terrapins,south-carolina-gamecocks
brett-mcmurphy,2022,9,tennessee-volunteers,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,alabama-crimson-tide,michigan-wolverines,tcu-horned-frogs,oregon-ducks,oklahoma-state-cowboys,utah-utes,wake-forest-demon-deacons,usc-trojans,ucla-bruins,penn-state-nittany-lions,ole-miss-rebels,kansas-state-wildcats,syracuse-orange,illinois-fighting-illini,north-carolina-tar-heels,kentucky-wildcats,tulane-green-wave,lsu-tigers,cincinnati-bearcats,north-carolina-state-wolfpack,south-carolina-gamecocks
brian-fonseca,2022,9,georgia-bulldogs,tennessee-volunteers,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,oklahoma-state-cowboys,ucla-bruins,ole-miss-rebels,usc-trojans,penn-state-nittany-lions,wake-forest-demon-deacons,lsu-tigers,syracuse-orange,utah-utes,kansas-state-wildcats,illinois-fighting-illini,north-carolina-tar-heels,cincinnati-bearcats,tulane-green-wave,kentucky-wildcats,north-carolina-state-wolfpack,south-carolina-gamecocks
brian-howell,2022,9,georgia-bulldogs,ohio-state-buckeyes,tennessee-volunteers,clemson-tigers,michigan-wolverines,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,usc-trojans,oklahoma-state-cowboys,ole-miss-rebels,wake-forest-demon-deacons,penn-state-nittany-lions,ucla-bruins,syracuse-orange,utah-utes,illinois-fighting-illini,north-carolina-tar-heels,north-carolina-state-wolfpack,south-carolina-gamecocks,kentucky-wildcats,lsu-tigers,tulane-green-wave,cincinnati-bearcats,kansas-state-wildcats
chris-murray,2022,9,tennessee-volunteers,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,alabama-crimson-tide,tcu-horned-frogs,oklahoma-state-cowboys,oregon-ducks,usc-trojans,wake-forest-demon-deacons,ucla-bruins,syracuse-orange,ole-miss-rebels,penn-state-nittany-lions,north-carolina-tar-heels,illinois-fighting-illini,utah-utes,lsu-tigers,cincinnati-bearcats,kentucky-wildcats,kansas-state-wildcats,north-carolina-state-wolfpack,tulane-green-wave,oregon-state-beavers
chuck-carlton,2022,9,ohio-state-buckeyes,georgia-bulldogs,tennessee-volunteers,michigan-wolverines,clemson-tigers,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,oklahoma-state-cowboys,wake-forest-demon-deacons,usc-trojans,penn-state-nittany-lions,lsu-tigers,ucla-bruins,utah-utes,ole-miss-rebels,illinois-fighting-illini,syracuse-orange,cincinnati-bearcats,kentucky-wildcats,north-carolina-tar-heels,north-carolina-state-wolfpack,tulane-green-wave,south-carolina-gamecocks,kansas-state-wildcats
chuck-landon,2022,9,georgia-bulldogs,ohio-state-buckeyes,tennessee-volunteers,michigan-wolverines,alabama-crimson-tide,clemson-tigers,tcu-horned-frogs,oregon-ducks,oklahoma-state-cowboys,usc-trojans,wake-forest-demon-deacons,penn-state-nittany-lions,utah-utes,illinois-fighting-illini,ole-miss-rebels,kentucky-wildcats,north-carolina-tar-heels,cincinnati-bearcats,ucla-bruins,tulane-green-wave,texas-longhorns,mississippi-state-bulldogs,lsu-tigers,syracuse-orange,kansas-state-wildcats
colten-bartholomew,2022,9,georgia-bulldogs,ohio-state-buckeyes,tennessee-volunteers,michigan-wolverines,alabama-crimson-tide,clemson-tigers,oregon-ducks,tcu-horned-frogs,wake-forest-demon-deacons,oklahoma-state-cowboys,utah-utes,usc-trojans,ucla-bruins,ole-miss-rebels,penn-state-nittany-lions,lsu-tigers,cincinnati-bearcats,kentucky-wildcats,kansas-state-wildcats,illinois-fighting-illini,syracuse-orange,tulane-green-wave,north-carolina-state-wolfpack,north-carolina-tar-heels,washington-huskies
