Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
brian-howell,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,usc-trojans,oklahoma-sooners,oklahoma-state-cowboys,arkansas-razorbacks,byu-cougars,kentucky-wildcats,wake-forest-demon-deacons,miami-fl-hurricanes,michigan-state-spartans,north-carolina-state-wolfpack,florida-gators,utah-utes,tennessee-volunteers,texas-am-aggies,baylor-bears,florida-state-seminoles,penn-state-nittany-lions,ole-miss-rebels,oregon-state-beavers,minnesota-golden-gophers
chris-murray,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,kentucky-wildcats,usc-trojans,byu-cougars,oklahoma-state-cowboys,wake-forest-demon-deacons,michigan-state-spartans,tennessee-volunteers,arkansas-razorbacks,oklahoma-sooners,miami-fl-hurricanes,ole-miss-rebels,north-carolina-tar-heels,washington-state-cougars,north-carolina-state-wolfpack,florida-gators,utah-utes,appalachian-state-mountaineers,baylor-bears,penn-state-nittany-lions,oregon-state-beavers
chuck-carlton,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,usc-trojans,miami-fl-hurricanes,oklahoma-state-cowboys,michigan-wolverines,kentucky-wildcats,arkansas-razorbacks,byu-cougars,michigan-state-spartans,ole-miss-rebels,tennessee-volunteers,baylor-bears,florida-gators,utah-utes,wake-forest-demon-deacons,kansas-state-wildcats,north-carolina-state-wolfpack,penn-state-nittany-lions,texas-longhorns,texas-am-aggies,oregon-ducks
colten-bartholomew,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,usc-trojans,michigan-wolverines,clemson-tigers,oklahoma-sooners,michigan-state-spartans,wake-forest-demon-deacons,kentucky-wildcats,tennessee-volunteers,oklahoma-state-cowboys,byu-cougars,baylor-bears,florida-gators,utah-utes,north-carolina-state-wolfpack,appalachian-state-mountaineers,texas-am-aggies,oregon-ducks,arkansas-razorbacks,cincinnati-bearcats,miami-fl-hurricanes,penn-state-nittany-lions,minnesota-golden-gophers
damien-sordelett,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,oklahoma-sooners,clemson-tigers,michigan-state-spartans,oklahoma-state-cowboys,usc-trojans,arkansas-razorbacks,utah-utes,miami-fl-hurricanes,byu-cougars,baylor-bears,ole-miss-rebels,kentucky-wildcats,tennessee-volunteers,wake-forest-demon-deacons,north-carolina-state-wolfpack,texas-am-aggies,pittsburgh-panthers,florida-gators,wisconsin-badgers,texas-longhorns,air-force-falcons
darren-haynes,2022,3,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,michigan-wolverines,oklahoma-sooners,clemson-tigers,michigan-state-spartans,oklahoma-state-cowboys,miami-fl-hurricanes,kentucky-wildcats,byu-cougars,baylor-bears,arkansas-razorbacks,utah-utes,north-carolina-state-wolfpack,texas-longhorns,texas-am-aggies,penn-state-nittany-lions,usc-trojans,tennessee-volunteers,notre-dame-fighting-irish,auburn-tigers,florida-gators,ole-miss-rebels,wake-forest-demon-deacons
dave-reardon,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,michigan-wolverines,usc-trojans,oklahoma-sooners,michigan-state-spartans,oklahoma-state-cowboys,kentucky-wildcats,miami-fl-hurricanes,tennessee-volunteers,utah-utes,ole-miss-rebels,arkansas-razorbacks,wake-forest-demon-deacons,north-carolina-state-wolfpack,byu-cougars,baylor-bears,north-carolina-tar-heels,appalachian-state-mountaineers,pittsburgh-panthers,texas-am-aggies,oregon-ducks,marshall-thundering-herd
david-briggs,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,usc-trojans,clemson-tigers,kentucky-wildcats,florida-gators,utah-utes,arkansas-razorbacks,byu-cougars,baylor-bears,tennessee-volunteers,wake-forest-demon-deacons,miami-fl-hurricanes,oklahoma-state-cowboys,michigan-state-spartans,north-carolina-state-wolfpack,cincinnati-bearcats,penn-state-nittany-lions,texas-longhorns,marshall-thundering-herd,pittsburgh-panthers,washington-state-cougars
david-jablonski,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,usc-trojans,oklahoma-sooners,michigan-state-spartans,miami-fl-hurricanes,kentucky-wildcats,oklahoma-state-cowboys,tennessee-volunteers,byu-cougars,north-carolina-state-wolfpack,arkansas-razorbacks,pittsburgh-panthers,marshall-thundering-herd,baylor-bears,wake-forest-demon-deacons,florida-gators,utah-utes,north-carolina-tar-heels,appalachian-state-mountaineers,texas-am-aggies,texas-tech-red-raiders
david-thompson,2022,3,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,oklahoma-state-cowboys,clemson-tigers,usc-trojans,kentucky-wildcats,byu-cougars,utah-utes,ole-miss-rebels,north-carolina-state-wolfpack,miami-fl-hurricanes,baylor-bears,tennessee-volunteers,arkansas-razorbacks,pittsburgh-panthers,oregon-ducks,wake-forest-demon-deacons,texas-am-aggies,texas-longhorns,texas-tech-red-raiders,marshall-thundering-herd
don-williams,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,oklahoma-sooners,miami-fl-hurricanes,arkansas-razorbacks,usc-trojans,penn-state-nittany-lions,kentucky-wildcats,michigan-state-spartans,ole-miss-rebels,florida-gators,north-carolina-state-wolfpack,cincinnati-bearcats,utah-utes,byu-cougars,wake-forest-demon-deacons,oklahoma-state-cowboys,baylor-bears,marshall-thundering-herd,texas-longhorns,notre-dame-fighting-irish,purdue-boilermakers
dustin-dopirak,2022,3,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,usc-trojans,michigan-wolverines,clemson-tigers,oklahoma-sooners,oklahoma-state-cowboys,ole-miss-rebels,arkansas-razorbacks,michigan-state-spartans,kentucky-wildcats,tennessee-volunteers,byu-cougars,miami-fl-hurricanes,texas-longhorns,florida-gators,baylor-bears,texas-am-aggies,utah-utes,oregon-ducks,north-carolina-state-wolfpack,penn-state-nittany-lions,wake-forest-demon-deacons,kansas-state-wildcats
garland-gillen,2022,3,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,usc-trojans,clemson-tigers,kentucky-wildcats,byu-cougars,arkansas-razorbacks,oklahoma-state-cowboys,tennessee-volunteers,michigan-state-spartans,miami-fl-hurricanes,wake-forest-demon-deacons,ole-miss-rebels,north-carolina-state-wolfpack,penn-state-nittany-lions,florida-gators,utah-utes,baylor-bears,iowa-state-cyclones,oregon-state-beavers,washington-state-cougars,kansas-state-wildcats
jack-ebling,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,usc-trojans,utah-utes,wake-forest-demon-deacons,byu-cougars,baylor-bears,oklahoma-sooners,texas-longhorns,michigan-state-spartans,penn-state-nittany-lions,minnesota-golden-gophers,kentucky-wildcats,miami-fl-hurricanes,oklahoma-state-cowboys,tennessee-volunteers,florida-gators,appalachian-state-mountaineers,arkansas-razorbacks,mississippi-state-bulldogs,ole-miss-rebels,texas-am-aggies
joe-giglio,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,usc-trojans,michigan-wolverines,oklahoma-state-cowboys,kentucky-wildcats,clemson-tigers,arkansas-razorbacks,oklahoma-sooners,tennessee-volunteers,byu-cougars,north-carolina-state-wolfpack,miami-fl-hurricanes,wake-forest-demon-deacons,michigan-state-spartans,florida-gators,utah-utes,baylor-bears,north-carolina-tar-heels,appalachian-state-mountaineers,pittsburgh-panthers,marshall-thundering-herd,texas-am-aggies,washington-state-cougars
john-clay,2022,3,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,oklahoma-state-cowboys,usc-trojans,oklahoma-sooners,michigan-state-spartans,kentucky-wildcats,miami-fl-hurricanes,texas-longhorns,north-carolina-state-wolfpack,utah-utes,byu-cougars,penn-state-nittany-lions,arkansas-razorbacks,tennessee-volunteers,pittsburgh-panthers,baylor-bears,oregon-ducks,wake-forest-demon-deacons,ole-miss-rebels,cincinnati-bearcats,texas-am-aggies
john-pierson,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,clemson-tigers,usc-trojans,oklahoma-state-cowboys,arkansas-razorbacks,miami-fl-hurricanes,kentucky-wildcats,michigan-state-spartans,north-carolina-state-wolfpack,wake-forest-demon-deacons,tennessee-volunteers,byu-cougars,ole-miss-rebels,penn-state-nittany-lions,baylor-bears,texas-longhorns,texas-am-aggies,utah-utes,oregon-ducks,florida-gators,pittsburgh-panthers
johnny-mcgonigal,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,usc-trojans,michigan-wolverines,oklahoma-sooners,clemson-tigers,oklahoma-state-cowboys,byu-cougars,kentucky-wildcats,arkansas-razorbacks,baylor-bears,florida-gators,utah-utes,wake-forest-demon-deacons,tennessee-volunteers,north-carolina-state-wolfpack,michigan-state-spartans,miami-fl-hurricanes,penn-state-nittany-lions,pittsburgh-panthers,ole-miss-rebels,texas-longhorns,minnesota-golden-gophers,appalachian-state-mountaineers
jon-wilner,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,clemson-tigers,arkansas-razorbacks,byu-cougars,baylor-bears,usc-trojans,oklahoma-state-cowboys,cincinnati-bearcats,kentucky-wildcats,mississippi-state-bulldogs,florida-gators,utah-utes,florida-state-seminoles,washington-state-cougars,wake-forest-demon-deacons,tennessee-volunteers,michigan-state-spartans,texas-longhorns,oregon-state-beavers,marshall-thundering-herd,penn-state-nittany-lions
josh-furlong,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,oklahoma-sooners,oklahoma-state-cowboys,byu-cougars,usc-trojans,utah-utes,miami-fl-hurricanes,baylor-bears,arkansas-razorbacks,texas-am-aggies,michigan-state-spartans,north-carolina-state-wolfpack,kentucky-wildcats,tennessee-volunteers,ole-miss-rebels,florida-gators,wake-forest-demon-deacons,kansas-state-wildcats,pittsburgh-panthers,appalachian-state-mountaineers,oregon-state-beavers
kayla-anderson,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,usc-trojans,clemson-tigers,arkansas-razorbacks,michigan-state-spartans,kentucky-wildcats,oklahoma-state-cowboys,byu-cougars,miami-fl-hurricanes,utah-utes,baylor-bears,tennessee-volunteers,penn-state-nittany-lions,florida-gators,wake-forest-demon-deacons,ole-miss-rebels,north-carolina-state-wolfpack,texas-longhorns,pittsburgh-panthers,minnesota-golden-gophers,florida-state-seminoles
kellis-robinett,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,usc-trojans,arkansas-razorbacks,north-carolina-state-wolfpack,oklahoma-state-cowboys,michigan-state-spartans,oklahoma-sooners,kentucky-wildcats,byu-cougars,miami-fl-hurricanes,wake-forest-demon-deacons,north-carolina-tar-heels,ole-miss-rebels,baylor-bears,tennessee-volunteers,kansas-state-wildcats,utah-utes,texas-tech-red-raiders,texas-longhorns,marshall-thundering-herd,oregon-state-beavers
kirk-bohls,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,oklahoma-sooners,miami-fl-hurricanes,usc-trojans,north-carolina-state-wolfpack,kentucky-wildcats,arkansas-razorbacks,north-carolina-tar-heels,appalachian-state-mountaineers,florida-gators,utah-utes,byu-cougars,baylor-bears,tennessee-volunteers,pittsburgh-panthers,texas-longhorns,texas-am-aggies,michigan-state-spartans,oklahoma-state-cowboys,kansas-state-wildcats,ole-miss-rebels
kirk-kenney,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,oklahoma-sooners,oklahoma-state-cowboys,usc-trojans,michigan-state-spartans,miami-fl-hurricanes,utah-utes,north-carolina-state-wolfpack,kentucky-wildcats,ole-miss-rebels,wake-forest-demon-deacons,florida-gators,byu-cougars,texas-longhorns,baylor-bears,texas-am-aggies,tennessee-volunteers,pittsburgh-panthers,arkansas-razorbacks,oregon-ducks,marshall-thundering-herd
leah-vann,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,clemson-tigers,usc-trojans,michigan-state-spartans,byu-cougars,baylor-bears,kentucky-wildcats,oklahoma-state-cowboys,arkansas-razorbacks,miami-fl-hurricanes,florida-gators,utah-utes,tennessee-volunteers,ole-miss-rebels,pittsburgh-panthers,wake-forest-demon-deacons,north-carolina-state-wolfpack,penn-state-nittany-lions,marshall-thundering-herd,north-carolina-tar-heels,appalachian-state-mountaineers
marc-weiszer,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,arkansas-razorbacks,clemson-tigers,usc-trojans,oklahoma-state-cowboys,michigan-state-spartans,kentucky-wildcats,byu-cougars,tennessee-volunteers,north-carolina-state-wolfpack,baylor-bears,florida-gators,pittsburgh-panthers,utah-utes,wake-forest-demon-deacons,texas-longhorns,florida-state-seminoles,miami-fl-hurricanes,ole-miss-rebels,washington-state-cougars,texas-tech-red-raiders
matt-baker,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,usc-trojans,arkansas-razorbacks,byu-cougars,kentucky-wildcats,oklahoma-sooners,clemson-tigers,oklahoma-state-cowboys,miami-fl-hurricanes,tennessee-volunteers,michigan-state-spartans,texas-longhorns,florida-gators,utah-utes,baylor-bears,north-carolina-state-wolfpack,wake-forest-demon-deacons,ole-miss-rebels,cincinnati-bearcats,kansas-state-wildcats,texas-am-aggies,marshall-thundering-herd
matt-brown,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,usc-trojans,byu-cougars,arkansas-razorbacks,kentucky-wildcats,oklahoma-sooners,miami-fl-hurricanes,clemson-tigers,tennessee-volunteers,oklahoma-state-cowboys,penn-state-nittany-lions,michigan-state-spartans,north-carolina-state-wolfpack,kansas-state-wildcats,florida-gators,utah-utes,baylor-bears,marshall-thundering-herd,ole-miss-rebels,oregon-state-beavers,wake-forest-demon-deacons,appalachian-state-mountaineers
matt-murschel,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,oklahoma-sooners,usc-trojans,oklahoma-state-cowboys,michigan-state-spartans,arkansas-razorbacks,kentucky-wildcats,byu-cougars,miami-fl-hurricanes,florida-gators,utah-utes,baylor-bears,tennessee-volunteers,north-carolina-state-wolfpack,ole-miss-rebels,wake-forest-demon-deacons,penn-state-nittany-lions,texas-am-aggies,oregon-ducks,texas-longhorns,pittsburgh-panthers
michael-lev,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,usc-trojans,kentucky-wildcats,arkansas-razorbacks,tennessee-volunteers,oklahoma-sooners,byu-cougars,utah-utes,baylor-bears,florida-gators,north-carolina-state-wolfpack,miami-fl-hurricanes,oklahoma-state-cowboys,michigan-state-spartans,ole-miss-rebels,texas-longhorns,wake-forest-demon-deacons,mississippi-state-bulldogs,oregon-state-beavers,oregon-ducks,pittsburgh-panthers
mike-barber,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,oklahoma-sooners,kentucky-wildcats,oklahoma-state-cowboys,tennessee-volunteers,michigan-state-spartans,usc-trojans,arkansas-razorbacks,byu-cougars,florida-gators,pittsburgh-panthers,texas-am-aggies,baylor-bears,utah-utes,north-carolina-state-wolfpack,wake-forest-demon-deacons,oregon-ducks,ole-miss-rebels,texas-longhorns,cincinnati-bearcats,miami-fl-hurricanes
mike-berardino,2022,3,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,oklahoma-sooners,michigan-wolverines,miami-fl-hurricanes,oklahoma-state-cowboys,michigan-state-spartans,arkansas-razorbacks,byu-cougars,oregon-ducks,kentucky-wildcats,north-carolina-state-wolfpack,utah-utes,texas-longhorns,tennessee-volunteers,ole-miss-rebels,baylor-bears,wake-forest-demon-deacons,florida-gators,usc-trojans,penn-state-nittany-lions,marshall-thundering-herd,appalachian-state-mountaineers
mike-vorel,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,clemson-tigers,oklahoma-sooners,usc-trojans,michigan-state-spartans,kentucky-wildcats,byu-cougars,oklahoma-state-cowboys,miami-fl-hurricanes,arkansas-razorbacks,tennessee-volunteers,utah-utes,north-carolina-state-wolfpack,wake-forest-demon-deacons,ole-miss-rebels,texas-longhorns,penn-state-nittany-lions,baylor-bears,cincinnati-bearcats,texas-am-aggies,marshall-thundering-herd,appalachian-state-mountaineers
nate-mink,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,byu-cougars,arkansas-razorbacks,usc-trojans,michigan-wolverines,baylor-bears,oklahoma-state-cowboys,kentucky-wildcats,florida-gators,utah-utes,minnesota-golden-gophers,mississippi-state-bulldogs,north-carolina-state-wolfpack,michigan-state-spartans,wake-forest-demon-deacons,texas-am-aggies,miami-fl-hurricanes,kansas-state-wildcats,tennessee-volunteers,marshall-thundering-herd,ole-miss-rebels
nathan-baird,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,arkansas-razorbacks,kentucky-wildcats,tennessee-volunteers,penn-state-nittany-lions,usc-trojans,clemson-tigers,oklahoma-sooners,byu-cougars,oklahoma-state-cowboys,michigan-state-spartans,north-carolina-state-wolfpack,miami-fl-hurricanes,florida-gators,pittsburgh-panthers,texas-longhorns,utah-utes,cincinnati-bearcats,marshall-thundering-herd,oregon-state-beavers,north-carolina-tar-heels,kansas-state-wildcats
nick-kelly,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,oklahoma-sooners,usc-trojans,arkansas-razorbacks,michigan-state-spartans,utah-utes,kentucky-wildcats,oklahoma-state-cowboys,byu-cougars,tennessee-volunteers,miami-fl-hurricanes,florida-gators,north-carolina-state-wolfpack,wake-forest-demon-deacons,penn-state-nittany-lions,ole-miss-rebels,baylor-bears,texas-longhorns,pittsburgh-panthers,texas-am-aggies,oregon-ducks
pete-martini,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,oklahoma-sooners,usc-trojans,oklahoma-state-cowboys,michigan-state-spartans,kentucky-wildcats,arkansas-razorbacks,byu-cougars,utah-utes,ole-miss-rebels,north-carolina-state-wolfpack,miami-fl-hurricanes,baylor-bears,wake-forest-demon-deacons,tennessee-volunteers,texas-longhorns,oregon-state-beavers,penn-state-nittany-lions,oregon-ducks,texas-am-aggies,washington-state-cougars
rece-davis,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,michigan-wolverines,usc-trojans,oklahoma-sooners,kentucky-wildcats,oklahoma-state-cowboys,north-carolina-state-wolfpack,arkansas-razorbacks,tennessee-volunteers,byu-cougars,texas-longhorns,baylor-bears,florida-gators,utah-utes,pittsburgh-panthers,marshall-thundering-herd,ole-miss-rebels,michigan-state-spartans,minnesota-golden-gophers,miami-fl-hurricanes,cincinnati-bearcats,wake-forest-demon-deacons
robbie-faulk,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,clemson-tigers,usc-trojans,oklahoma-state-cowboys,arkansas-razorbacks,michigan-state-spartans,utah-utes,miami-fl-hurricanes,tennessee-volunteers,kentucky-wildcats,byu-cougars,baylor-bears,north-carolina-state-wolfpack,florida-gators,wake-forest-demon-deacons,ole-miss-rebels,texas-tech-red-raiders,penn-state-nittany-lions,mississippi-state-bulldogs,florida-state-seminoles,texas-longhorns
robert-cessna,2022,3,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,oklahoma-sooners,clemson-tigers,usc-trojans,arkansas-razorbacks,michigan-state-spartans,kentucky-wildcats,oklahoma-state-cowboys,byu-cougars,miami-fl-hurricanes,north-carolina-state-wolfpack,baylor-bears,utah-utes,ole-miss-rebels,florida-gators,tennessee-volunteers,penn-state-nittany-lions,texas-longhorns,oregon-ducks,wake-forest-demon-deacons,pittsburgh-panthers,kansas-state-wildcats
ron-counts,2022,3,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,usc-trojans,oklahoma-state-cowboys,michigan-state-spartans,oklahoma-sooners,byu-cougars,miami-fl-hurricanes,texas-longhorns,north-carolina-state-wolfpack,ole-miss-rebels,utah-utes,kentucky-wildcats,arkansas-razorbacks,tennessee-volunteers,appalachian-state-mountaineers,texas-am-aggies,baylor-bears,pittsburgh-panthers,wake-forest-demon-deacons,kansas-state-wildcats,penn-state-nittany-lions
ryan-aber,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,michigan-wolverines,oklahoma-sooners,michigan-state-spartans,usc-trojans,arkansas-razorbacks,byu-cougars,oklahoma-state-cowboys,kentucky-wildcats,north-carolina-state-wolfpack,wake-forest-demon-deacons,baylor-bears,florida-gators,utah-utes,ole-miss-rebels,tennessee-volunteers,miami-fl-hurricanes,penn-state-nittany-lions,kansas-state-wildcats,oregon-ducks,pittsburgh-panthers,texas-longhorns
ryan-pritt,2022,3,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,michigan-wolverines,usc-trojans,clemson-tigers,byu-cougars,kansas-state-wildcats,kentucky-wildcats,oklahoma-state-cowboys,tennessee-volunteers,arkansas-razorbacks,miami-fl-hurricanes,oklahoma-sooners,florida-state-seminoles,michigan-state-spartans,penn-state-nittany-lions,texas-longhorns,baylor-bears,florida-gators,utah-utes,ole-miss-rebels,north-carolina-tar-heels,north-carolina-state-wolfpack,marshall-thundering-herd
