Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
john-clay,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,michigan-wolverines,texas-am-aggies,notre-dame-fighting-irish,utah-utes,miami-fl-hurricanes,oregon-ducks,oklahoma-state-cowboys,north-carolina-state-wolfpack,texas-longhorns,michigan-state-spartans,usc-trojans,oklahoma-sooners,kentucky-wildcats,penn-state-nittany-lions,tennessee-volunteers,pittsburgh-panthers,arkansas-razorbacks,baylor-bears,wake-forest-demon-deacons,cincinnati-bearcats,wisconsin-badgers
john-pierson,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,utah-utes,clemson-tigers,oklahoma-sooners,notre-dame-fighting-irish,michigan-wolverines,baylor-bears,texas-am-aggies,oklahoma-state-cowboys,usc-trojans,wisconsin-badgers,north-carolina-state-wolfpack,oregon-ducks,arkansas-razorbacks,kentucky-wildcats,cincinnati-bearcats,michigan-state-spartans,miami-fl-hurricanes,pittsburgh-panthers,texas-longhorns,penn-state-nittany-lions,tennessee-volunteers,houston-cougars
johnny-mcgonigal,2022,1,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,utah-utes,usc-trojans,texas-am-aggies,notre-dame-fighting-irish,north-carolina-state-wolfpack,michigan-wolverines,oklahoma-sooners,clemson-tigers,baylor-bears,oklahoma-state-cowboys,pittsburgh-panthers,michigan-state-spartans,houston-cougars,byu-cougars,oregon-ducks,kentucky-wildcats,arkansas-razorbacks,ole-miss-rebels,penn-state-nittany-lions,miami-fl-hurricanes,tennessee-volunteers,minnesota-golden-gophers
jon-wilner,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,texas-am-aggies,oklahoma-sooners,michigan-wolverines,clemson-tigers,cincinnati-bearcats,usc-trojans,baylor-bears,florida-gators,ole-miss-rebels,houston-cougars,oregon-ducks,wake-forest-demon-deacons,pittsburgh-panthers,oklahoma-state-cowboys,byu-cougars,fresno-state-bulldogs,north-carolina-state-wolfpack,wisconsin-badgers,arkansas-razorbacks,ucla-bruins
jonas-pope,2022,1,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,michigan-wolverines,georgia-bulldogs,texas-am-aggies,utah-utes,oklahoma-state-cowboys,clemson-tigers,oregon-ducks,baylor-bears,michigan-state-spartans,pittsburgh-panthers,wisconsin-badgers,miami-fl-hurricanes,north-carolina-state-wolfpack,houston-cougars,arkansas-razorbacks,kentucky-wildcats,oklahoma-sooners,iowa-hawkeyes,ole-miss-rebels,tennessee-volunteers,byu-cougars,wake-forest-demon-deacons
josh-furlong,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,texas-am-aggies,michigan-wolverines,clemson-tigers,utah-utes,notre-dame-fighting-irish,oklahoma-sooners,north-carolina-state-wolfpack,baylor-bears,arkansas-razorbacks,usc-trojans,ole-miss-rebels,byu-cougars,miami-fl-hurricanes,oregon-ducks,wisconsin-badgers,oklahoma-state-cowboys,michigan-state-spartans,mississippi-state-bulldogs,penn-state-nittany-lions,wake-forest-demon-deacons,tennessee-volunteers,cincinnati-bearcats
kayla-anderson,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,texas-am-aggies,michigan-wolverines,michigan-state-spartans,clemson-tigers,oklahoma-sooners,utah-utes,oklahoma-state-cowboys,oregon-ducks,cincinnati-bearcats,ole-miss-rebels,iowa-hawkeyes,north-carolina-state-wolfpack,baylor-bears,houston-cougars,arkansas-razorbacks,kentucky-wildcats,pittsburgh-panthers,tennessee-volunteers,usc-trojans,penn-state-nittany-lions,texas-longhorns
kellis-robinett,2022,1,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,texas-am-aggies,michigan-wolverines,baylor-bears,utah-utes,north-carolina-state-wolfpack,usc-trojans,oregon-ducks,michigan-state-spartans,cincinnati-bearcats,oklahoma-sooners,wake-forest-demon-deacons,oklahoma-state-cowboys,miami-fl-hurricanes,wisconsin-badgers,kentucky-wildcats,arkansas-razorbacks,houston-cougars,fresno-state-bulldogs,south-carolina-gamecocks,texas-longhorns
kirk-bohls,2022,1,ohio-state-buckeyes,alabama-crimson-tide,georgia-bulldogs,utah-utes,clemson-tigers,notre-dame-fighting-irish,texas-am-aggies,north-carolina-state-wolfpack,oklahoma-sooners,baylor-bears,miami-fl-hurricanes,michigan-wolverines,pittsburgh-panthers,usc-trojans,wisconsin-badgers,houston-cougars,iowa-hawkeyes,arkansas-razorbacks,oregon-ducks,ucf-knights,wake-forest-demon-deacons,fresno-state-bulldogs,oklahoma-state-cowboys,michigan-state-spartans,kansas-state-wildcats
leah-vann,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,michigan-wolverines,utah-utes,notre-dame-fighting-irish,texas-am-aggies,baylor-bears,usc-trojans,oregon-ducks,oklahoma-state-cowboys,oklahoma-sooners,michigan-state-spartans,miami-fl-hurricanes,tennessee-volunteers,north-carolina-state-wolfpack,wisconsin-badgers,cincinnati-bearcats,penn-state-nittany-lions,kentucky-wildcats,arkansas-razorbacks,houston-cougars,ucf-knights,iowa-hawkeyes
marc-weiszer,2022,1,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,utah-utes,notre-dame-fighting-irish,michigan-wolverines,oklahoma-sooners,baylor-bears,oregon-ducks,oklahoma-state-cowboys,arkansas-razorbacks,usc-trojans,north-carolina-state-wolfpack,miami-fl-hurricanes,michigan-state-spartans,wisconsin-badgers,cincinnati-bearcats,byu-cougars,wake-forest-demon-deacons,ole-miss-rebels,tennessee-volunteers,kentucky-wildcats,pittsburgh-panthers
matt-baker,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,utah-utes,texas-am-aggies,michigan-wolverines,notre-dame-fighting-irish,north-carolina-state-wolfpack,clemson-tigers,michigan-state-spartans,baylor-bears,oregon-ducks,wake-forest-demon-deacons,usc-trojans,miami-fl-hurricanes,oklahoma-state-cowboys,kentucky-wildcats,ole-miss-rebels,houston-cougars,arkansas-razorbacks,oklahoma-sooners,wisconsin-badgers,cincinnati-bearcats,pittsburgh-panthers,byu-cougars
matt-brown,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,michigan-wolverines,texas-am-aggies,north-carolina-state-wolfpack,clemson-tigers,oklahoma-sooners,oregon-ducks,miami-fl-hurricanes,byu-cougars,michigan-state-spartans,usc-trojans,arkansas-razorbacks,baylor-bears,oklahoma-state-cowboys,penn-state-nittany-lions,ole-miss-rebels,ucf-knights,cincinnati-bearcats,pittsburgh-panthers,wisconsin-badgers,fresno-state-bulldogs
matt-murschel,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,texas-am-aggies,michigan-wolverines,utah-utes,notre-dame-fighting-irish,oklahoma-sooners,oregon-ducks,baylor-bears,penn-state-nittany-lions,oklahoma-state-cowboys,cincinnati-bearcats,michigan-state-spartans,ole-miss-rebels,north-carolina-state-wolfpack,kentucky-wildcats,wisconsin-badgers,wake-forest-demon-deacons,usc-trojans,houston-cougars,arkansas-razorbacks,byu-cougars,miami-fl-hurricanes
michael-lev,2022,1,ohio-state-buckeyes,alabama-crimson-tide,georgia-bulldogs,utah-utes,north-carolina-state-wolfpack,clemson-tigers,texas-am-aggies,michigan-wolverines,notre-dame-fighting-irish,oklahoma-sooners,oregon-ducks,usc-trojans,arkansas-razorbacks,baylor-bears,michigan-state-spartans,oklahoma-state-cowboys,tennessee-volunteers,miami-fl-hurricanes,ole-miss-rebels,pittsburgh-panthers,wisconsin-badgers,texas-longhorns,kentucky-wildcats,byu-cougars,cincinnati-bearcats
mike-barber,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,texas-am-aggies,michigan-wolverines,clemson-tigers,notre-dame-fighting-irish,oklahoma-sooners,baylor-bears,kentucky-wildcats,oregon-ducks,oklahoma-state-cowboys,utah-utes,wisconsin-badgers,tennessee-volunteers,michigan-state-spartans,usc-trojans,pittsburgh-panthers,cincinnati-bearcats,iowa-hawkeyes,north-carolina-state-wolfpack,ole-miss-rebels,arkansas-razorbacks,penn-state-nittany-lions,texas-longhorns
mike-berardino,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,oklahoma-sooners,michigan-wolverines,utah-utes,notre-dame-fighting-irish,baylor-bears,oregon-ducks,miami-fl-hurricanes,texas-am-aggies,houston-cougars,arkansas-razorbacks,wisconsin-badgers,oklahoma-state-cowboys,michigan-state-spartans,north-carolina-state-wolfpack,kentucky-wildcats,fresno-state-bulldogs,purdue-boilermakers,byu-cougars,pittsburgh-panthers,tennessee-volunteers,usc-trojans
mike-vorel,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,texas-am-aggies,notre-dame-fighting-irish,utah-utes,michigan-wolverines,oklahoma-sooners,baylor-bears,north-carolina-state-wolfpack,oklahoma-state-cowboys,usc-trojans,wake-forest-demon-deacons,texas-longhorns,oregon-ducks,arkansas-razorbacks,byu-cougars,ole-miss-rebels,miami-fl-hurricanes,penn-state-nittany-lions,kentucky-wildcats,michigan-state-spartans,wisconsin-badgers,tennessee-volunteers
nate-mink,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,utah-utes,clemson-tigers,notre-dame-fighting-irish,baylor-bears,texas-am-aggies,oklahoma-sooners,usc-trojans,arkansas-razorbacks,oklahoma-state-cowboys,north-carolina-state-wolfpack,byu-cougars,iowa-hawkeyes,minnesota-golden-gophers,oregon-ducks,michigan-wolverines,pittsburgh-panthers,kentucky-wildcats,mississippi-state-bulldogs,miami-fl-hurricanes,wisconsin-badgers,cincinnati-bearcats,michigan-state-spartans
nathan-baird,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,oklahoma-sooners,utah-utes,notre-dame-fighting-irish,penn-state-nittany-lions,michigan-wolverines,wisconsin-badgers,texas-am-aggies,miami-fl-hurricanes,oregon-ducks,michigan-state-spartans,north-carolina-state-wolfpack,cincinnati-bearcats,texas-longhorns,pittsburgh-panthers,tennessee-volunteers,byu-cougars,ole-miss-rebels,usc-trojans,north-carolina-tar-heels,baylor-bears,minnesota-golden-gophers
nick-kelly,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,michigan-wolverines,clemson-tigers,utah-utes,notre-dame-fighting-irish,texas-am-aggies,oklahoma-state-cowboys,oregon-ducks,baylor-bears,oklahoma-sooners,north-carolina-state-wolfpack,pittsburgh-panthers,michigan-state-spartans,kentucky-wildcats,usc-trojans,miami-fl-hurricanes,wisconsin-badgers,arkansas-razorbacks,texas-longhorns,cincinnati-bearcats,houston-cougars,iowa-hawkeyes,tennessee-volunteers
pete-martini,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,texas-am-aggies,notre-dame-fighting-irish,michigan-wolverines,oklahoma-state-cowboys,clemson-tigers,usc-trojans,oklahoma-sooners,utah-utes,north-carolina-state-wolfpack,ole-miss-rebels,michigan-state-spartans,oregon-ducks,houston-cougars,baylor-bears,pittsburgh-panthers,wake-forest-demon-deacons,byu-cougars,kentucky-wildcats,arkansas-razorbacks,iowa-hawkeyes,cincinnati-bearcats,tennessee-volunteers
rece-davis,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,utah-utes,michigan-wolverines,notre-dame-fighting-irish,texas-am-aggies,oklahoma-sooners,north-carolina-state-wolfpack,baylor-bears,oklahoma-state-cowboys,pittsburgh-panthers,usc-trojans,ole-miss-rebels,oregon-ducks,tennessee-volunteers,kentucky-wildcats,wake-forest-demon-deacons,michigan-state-spartans,arkansas-razorbacks,houston-cougars,cincinnati-bearcats,minnesota-golden-gophers,miami-fl-hurricanes
robbie-faulk,2022,1,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,michigan-wolverines,utah-utes,oklahoma-sooners,texas-am-aggies,baylor-bears,usc-trojans,oklahoma-state-cowboys,north-carolina-state-wolfpack,oregon-ducks,byu-cougars,arkansas-razorbacks,ole-miss-rebels,texas-longhorns,penn-state-nittany-lions,wake-forest-demon-deacons,miami-fl-hurricanes,kentucky-wildcats,michigan-state-spartans,tennessee-volunteers,houston-cougars
robert-cessna,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,notre-dame-fighting-irish,michigan-wolverines,texas-am-aggies,oklahoma-sooners,baylor-bears,utah-utes,arkansas-razorbacks,usc-trojans,north-carolina-state-wolfpack,oregon-ducks,michigan-state-spartans,miami-fl-hurricanes,ole-miss-rebels,byu-cougars,wisconsin-badgers,oklahoma-state-cowboys,tennessee-volunteers,houston-cougars,texas-longhorns,pittsburgh-panthers,kentucky-wildcats
ron-counts,2022,1,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,clemson-tigers,michigan-wolverines,texas-am-aggies,notre-dame-fighting-irish,utah-utes,usc-trojans,baylor-bears,oklahoma-state-cowboys,miami-fl-hurricanes,oregon-ducks,north-carolina-state-wolfpack,oklahoma-sooners,pittsburgh-panthers,michigan-state-spartans,ole-miss-rebels,wisconsin-badgers,houston-cougars,wake-forest-demon-deacons,byu-cougars,tennessee-volunteers,arkansas-razorbacks,utah-state-aggies
