Teams,Borda Points
alabama-crimson-tide,1426
florida-state-seminoles,1423
oregon-ducks,1391
tcu-horned-frogs,1274
baylor-bears,1243
ohio-state-buckeyes,1192
michigan-state-spartans,1048
arizona-wildcats,1027
kansas-state-wildcats,995
mississippi-state-bulldogs,944
wisconsin-badgers,910
georgia-tech-yellow-jackets,823
ole-miss-rebels,753
missouri-tigers,740
georgia-bulldogs,606
ucla-bruins,512
arizona-state-sun-devils,495
oklahoma-sooners,485
clemson-tigers,418
auburn-tigers,358
louisville-cardinals,346
boise-state-broncos,265
lsu-tigers,145
utah-utes,79
nebraska-cornhuskers,64
usc-trojans,61
minnesota-golden-gophers,47
duke-blue-devils,22
marshall-thundering-herd,22
memphis-tigers,21
colorado-state-rams,18
air-force-falcons,7
stanford-cardinal,4
west-virginia-mountaineers,4
northern-illinois-huskies,3
ucf-knights,3
cincinnati-bearcats,1
