Teams,Borda Points
alabama-crimson-tide,1452
florida-state-seminoles,1436
oregon-ducks,1426
baylor-bears,1265
ohio-state-buckeyes,1262
tcu-horned-frogs,1257
michigan-state-spartans,1105
mississippi-state-bulldogs,1070
ole-miss-rebels,976
georgia-tech-yellow-jackets,876
kansas-state-wildcats,875
arizona-wildcats,819
georgia-bulldogs,745
ucla-bruins,663
arizona-state-sun-devils,602
missouri-tigers,599
wisconsin-badgers,542
clemson-tigers,509
auburn-tigers,450
louisville-cardinals,406
boise-state-broncos,368
lsu-tigers,221
utah-utes,134
usc-trojans,112
nebraska-cornhuskers,79
minnesota-golden-gophers,58
oklahoma-sooners,46
marshall-thundering-herd,36
memphis-tigers,34
duke-blue-devils,32
colorado-state-rams,13
northern-illinois-huskies,11
air-force-falcons,7
cincinnati-bearcats,5
ucf-knights,4
west-virginia-mountaineers,4
stanford-cardinal,1
