Teams,Borda Points
florida-state-seminoles,1463
oregon-ducks,1415
alabama-crimson-tide,1334
oklahoma-sooners,1303
auburn-tigers,1236
georgia-bulldogs,1201
texas-am-aggies,1101
baylor-bears,1043
usc-trojans,1039
lsu-tigers,1029
notre-dame-fighting-irish,815
ucla-bruins,779
michigan-state-spartans,751
ole-miss-rebels,703
stanford-cardinal,592
arizona-state-sun-devils,570
virginia-tech-hokies,532
wisconsin-badgers,391
kansas-state-wildcats,285
missouri-tigers,237
louisville-cardinals,234
ohio-state-buckeyes,222
clemson-tigers,206
south-carolina-gamecocks,199
byu-cougars,179
nebraska-cornhuskers,153
north-carolina-tar-heels,118
oklahoma-state-cowboys,92
florida-gators,70
duke-blue-devils,43
penn-state-nittany-lions,35
tcu-horned-frogs,31
mississippi-state-bulldogs,29
marshall-thundering-herd,18
tennessee-volunteers,14
iowa-hawkeyes,10
cincinnati-bearcats,6
west-virginia-mountaineers,6
washington-huskies,4
north-dakota-state-bison,3
pittsburgh-panthers,3
texas-tech-red-raiders,3
utah-utes,2
arizona-wildcats,1
