Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
ethan-joyce,2021,15,alabama-crimson-tide,cincinnati-bearcats,michigan-wolverines,georgia-bulldogs,baylor-bears,notre-dame-fighting-irish,utah-utes,pittsburgh-panthers,ole-miss-rebels,oklahoma-state-cowboys,byu-cougars,ohio-state-buckeyes,michigan-state-spartans,oklahoma-sooners,north-carolina-state-wolfpack,utah-state-aggies,louisiana-lafayette-ragin-cajuns,utsa-roadrunners,clemson-tigers,arkansas-razorbacks,oregon-ducks,wake-forest-demon-deacons,texas-am-aggies,kentucky-wildcats,iowa-hawkeyes
garland-gillen,2021,15,alabama-crimson-tide,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,michigan-state-spartans,byu-cougars,utah-utes,oklahoma-state-cowboys,oklahoma-sooners,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns,north-carolina-state-wolfpack,clemson-tigers,oregon-ducks,wake-forest-demon-deacons,arkansas-razorbacks,kentucky-wildcats,iowa-hawkeyes,houston-cougars,texas-am-aggies,minnesota-golden-gophers
gentry-estes,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,utah-utes,byu-cougars,oklahoma-state-cowboys,michigan-state-spartans,pittsburgh-panthers,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,clemson-tigers,oregon-ducks,arkansas-razorbacks,iowa-hawkeyes,houston-cougars,kentucky-wildcats,wake-forest-demon-deacons,north-carolina-state-wolfpack,utsa-roadrunners,utah-state-aggies
jack-ebling,2021,15,alabama-crimson-tide,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,ole-miss-rebels,michigan-state-spartans,utah-utes,pittsburgh-panthers,oklahoma-sooners,byu-cougars,oregon-ducks,north-carolina-state-wolfpack,clemson-tigers,wake-forest-demon-deacons,louisiana-lafayette-ragin-cajuns,houston-cougars,san-diego-state-aztecs,iowa-hawkeyes,texas-am-aggies,kentucky-wildcats,arkansas-razorbacks
james-kratch,2021,15,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,oklahoma-state-cowboys,utah-utes,ohio-state-buckeyes,pittsburgh-panthers,michigan-state-spartans,ole-miss-rebels,byu-cougars,oregon-ducks,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,arkansas-razorbacks,clemson-tigers,wake-forest-demon-deacons,north-carolina-state-wolfpack,iowa-hawkeyes,utsa-roadrunners,utah-state-aggies,appalachian-state-mountaineers,san-diego-state-aztecs
john-clay,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,ole-miss-rebels,michigan-state-spartans,oklahoma-sooners,utah-utes,byu-cougars,pittsburgh-panthers,oregon-ducks,iowa-hawkeyes,louisiana-lafayette-ragin-cajuns,wake-forest-demon-deacons,utah-state-aggies,arkansas-razorbacks,minnesota-golden-gophers,kentucky-wildcats,houston-cougars,san-diego-state-aztecs,north-carolina-state-wolfpack
johnny-mcgonigal,2021,15,cincinnati-bearcats,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,oklahoma-state-cowboys,pittsburgh-panthers,michigan-state-spartans,byu-cougars,utah-utes,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,oregon-ducks,houston-cougars,wake-forest-demon-deacons,north-carolina-state-wolfpack,clemson-tigers,utsa-roadrunners,kentucky-wildcats,arkansas-razorbacks,iowa-hawkeyes,utah-state-aggies
jon-wilner,2021,15,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,georgia-bulldogs,baylor-bears,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,ole-miss-rebels,utah-utes,oklahoma-sooners,michigan-state-spartans,texas-am-aggies,byu-cougars,houston-cougars,pittsburgh-panthers,oregon-ducks,iowa-hawkeyes,wisconsin-badgers,north-carolina-state-wolfpack,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,utah-state-aggies,wake-forest-demon-deacons,clemson-tigers
jonas-pope,2021,15,michigan-wolverines,alabama-crimson-tide,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,utah-utes,oklahoma-state-cowboys,michigan-state-spartans,byu-cougars,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns,oklahoma-sooners,iowa-hawkeyes,houston-cougars,oregon-ducks,north-carolina-state-wolfpack,clemson-tigers,wake-forest-demon-deacons,arkansas-razorbacks,texas-am-aggies,kentucky-wildcats,utsa-roadrunners
jordan-hill,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,baylor-bears,ohio-state-buckeyes,oklahoma-state-cowboys,ole-miss-rebels,utah-utes,michigan-state-spartans,oklahoma-sooners,pittsburgh-panthers,byu-cougars,louisiana-lafayette-ragin-cajuns,oregon-ducks,houston-cougars,wake-forest-demon-deacons,texas-am-aggies,arkansas-razorbacks,north-carolina-state-wolfpack,clemson-tigers,kentucky-wildcats,iowa-hawkeyes,utah-state-aggies
josh-furlong,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,ole-miss-rebels,utah-utes,michigan-state-spartans,pittsburgh-panthers,byu-cougars,oklahoma-sooners,oregon-ducks,iowa-hawkeyes,north-carolina-state-wolfpack,kentucky-wildcats,texas-am-aggies,houston-cougars,clemson-tigers,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,utah-state-aggies,san-diego-state-aztecs
kellis-robinett,2021,15,alabama-crimson-tide,cincinnati-bearcats,michigan-wolverines,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,ole-miss-rebels,oklahoma-state-cowboys,ohio-state-buckeyes,byu-cougars,pittsburgh-panthers,utah-utes,michigan-state-spartans,louisiana-lafayette-ragin-cajuns,oklahoma-sooners,clemson-tigers,oregon-ducks,iowa-hawkeyes,utsa-roadrunners,wake-forest-demon-deacons,houston-cougars,arkansas-razorbacks,texas-am-aggies,north-carolina-state-wolfpack,utah-state-aggies
kirk-bohls,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,utah-utes,oklahoma-state-cowboys,michigan-state-spartans,pittsburgh-panthers,oregon-ducks,houston-cougars,oklahoma-sooners,byu-cougars,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,clemson-tigers,minnesota-golden-gophers,wisconsin-badgers,north-carolina-state-wolfpack,utah-state-aggies,utsa-roadrunners,wake-forest-demon-deacons
lauren-brownlow,2021,15,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,ole-miss-rebels,baylor-bears,oklahoma-state-cowboys,byu-cougars,pittsburgh-panthers,utah-utes,michigan-state-spartans,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,utsa-roadrunners,clemson-tigers,oregon-ducks,wake-forest-demon-deacons,north-carolina-state-wolfpack,iowa-hawkeyes,houston-cougars,texas-am-aggies,utah-state-aggies,san-diego-state-aztecs
leah-vann,2021,15,alabama-crimson-tide,michigan-wolverines,cincinnati-bearcats,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,ohio-state-buckeyes,utah-utes,oklahoma-state-cowboys,ole-miss-rebels,michigan-state-spartans,byu-cougars,pittsburgh-panthers,oklahoma-sooners,oregon-ducks,houston-cougars,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,wake-forest-demon-deacons,north-carolina-state-wolfpack,clemson-tigers,utsa-roadrunners,arkansas-razorbacks,texas-am-aggies,utah-state-aggies
madison-blevins,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,oklahoma-state-cowboys,michigan-state-spartans,utah-utes,byu-cougars,oklahoma-sooners,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,houston-cougars,oregon-ducks,wake-forest-demon-deacons,north-carolina-state-wolfpack,clemson-tigers,utsa-roadrunners,arkansas-razorbacks,texas-am-aggies,kentucky-wildcats
marc-weiszer,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,pittsburgh-panthers,oklahoma-state-cowboys,utah-utes,michigan-state-spartans,oklahoma-sooners,byu-cougars,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,oregon-ducks,wake-forest-demon-deacons,clemson-tigers,iowa-hawkeyes,houston-cougars,kentucky-wildcats,texas-am-aggies,north-carolina-state-wolfpack,utsa-roadrunners
matt-baker,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,ole-miss-rebels,byu-cougars,utah-utes,michigan-state-spartans,pittsburgh-panthers,oregon-ducks,oklahoma-sooners,north-carolina-state-wolfpack,clemson-tigers,iowa-hawkeyes,wake-forest-demon-deacons,san-diego-state-aztecs,louisiana-lafayette-ragin-cajuns,houston-cougars,arkansas-razorbacks,wisconsin-badgers,texas-am-aggies
matt-brown,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,baylor-bears,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,pittsburgh-panthers,byu-cougars,utah-utes,oklahoma-sooners,oregon-ducks,wake-forest-demon-deacons,iowa-hawkeyes,north-carolina-state-wolfpack,clemson-tigers,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,texas-am-aggies,utsa-roadrunners,houston-cougars,kentucky-wildcats
matt-murschel,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,oklahoma-state-cowboys,michigan-state-spartans,byu-cougars,utah-utes,pittsburgh-panthers,oklahoma-sooners,oregon-ducks,louisiana-lafayette-ragin-cajuns,north-carolina-state-wolfpack,iowa-hawkeyes,utsa-roadrunners,houston-cougars,clemson-tigers,wake-forest-demon-deacons,arkansas-razorbacks,utah-state-aggies,kentucky-wildcats
michael-lev,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,ole-miss-rebels,byu-cougars,utah-utes,oklahoma-sooners,pittsburgh-panthers,michigan-state-spartans,north-carolina-state-wolfpack,clemson-tigers,kentucky-wildcats,arkansas-razorbacks,texas-am-aggies,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,wake-forest-demon-deacons,utah-state-aggies,san-diego-state-aztecs,oregon-ducks
mike-barber,2021,15,alabama-crimson-tide,michigan-wolverines,cincinnati-bearcats,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,ole-miss-rebels,ohio-state-buckeyes,oklahoma-state-cowboys,oklahoma-sooners,pittsburgh-panthers,michigan-state-spartans,iowa-hawkeyes,byu-cougars,utah-utes,louisiana-lafayette-ragin-cajuns,clemson-tigers,oregon-ducks,houston-cougars,wake-forest-demon-deacons,north-carolina-state-wolfpack,texas-am-aggies,utsa-roadrunners,san-diego-state-aztecs,appalachian-state-mountaineers
mike-vorel,2021,15,alabama-crimson-tide,michigan-wolverines,cincinnati-bearcats,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,ole-miss-rebels,oklahoma-state-cowboys,ohio-state-buckeyes,michigan-state-spartans,oklahoma-sooners,byu-cougars,pittsburgh-panthers,utah-utes,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,clemson-tigers,wake-forest-demon-deacons,oregon-ducks,iowa-hawkeyes,utah-state-aggies,arkansas-razorbacks,texas-am-aggies,kentucky-wildcats,appalachian-state-mountaineers
nate-mink,2021,15,alabama-crimson-tide,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,michigan-state-spartans,ole-miss-rebels,byu-cougars,oklahoma-sooners,pittsburgh-panthers,utah-utes,oregon-ducks,iowa-hawkeyes,wake-forest-demon-deacons,arkansas-razorbacks,north-carolina-state-wolfpack,clemson-tigers,texas-am-aggies,utsa-roadrunners,louisiana-lafayette-ragin-cajuns,utah-state-aggies,san-diego-state-aztecs
nathan-baird,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,notre-dame-fighting-irish,oklahoma-state-cowboys,michigan-state-spartans,byu-cougars,utah-utes,pittsburgh-panthers,oregon-ducks,oklahoma-sooners,north-carolina-state-wolfpack,clemson-tigers,iowa-hawkeyes,wake-forest-demon-deacons,houston-cougars,minnesota-golden-gophers,wisconsin-badgers,purdue-boilermakers,arkansas-razorbacks,texas-am-aggies
neill-ostrout,2021,15,alabama-crimson-tide,cincinnati-bearcats,michigan-wolverines,georgia-bulldogs,notre-dame-fighting-irish,ole-miss-rebels,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,utah-utes,michigan-state-spartans,oklahoma-sooners,pittsburgh-panthers,byu-cougars,louisiana-lafayette-ragin-cajuns,oregon-ducks,iowa-hawkeyes,houston-cougars,utsa-roadrunners,wake-forest-demon-deacons,north-carolina-state-wolfpack,arkansas-razorbacks,clemson-tigers,texas-am-aggies,utah-state-aggies
pete-martini,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,notre-dame-fighting-irish,ole-miss-rebels,baylor-bears,ohio-state-buckeyes,utah-utes,oklahoma-state-cowboys,oklahoma-sooners,michigan-state-spartans,byu-cougars,iowa-hawkeyes,pittsburgh-panthers,oregon-ducks,clemson-tigers,texas-am-aggies,wake-forest-demon-deacons,louisiana-lafayette-ragin-cajuns,arkansas-razorbacks,kentucky-wildcats,purdue-boilermakers,utah-state-aggies,houston-cougars
rece-davis,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,baylor-bears,ohio-state-buckeyes,notre-dame-fighting-irish,oklahoma-state-cowboys,utah-utes,ole-miss-rebels,pittsburgh-panthers,oklahoma-sooners,michigan-state-spartans,wake-forest-demon-deacons,iowa-hawkeyes,houston-cougars,byu-cougars,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,north-carolina-state-wolfpack,oregon-ducks,kentucky-wildcats,clemson-tigers,minnesota-golden-gophers,utah-state-aggies
robbie-faulk,2021,15,alabama-crimson-tide,michigan-wolverines,georgia-bulldogs,cincinnati-bearcats,baylor-bears,notre-dame-fighting-irish,ole-miss-rebels,oklahoma-state-cowboys,ohio-state-buckeyes,michigan-state-spartans,pittsburgh-panthers,utah-utes,byu-cougars,oklahoma-sooners,wake-forest-demon-deacons,iowa-hawkeyes,north-carolina-state-wolfpack,oregon-ducks,louisiana-lafayette-ragin-cajuns,utsa-roadrunners,clemson-tigers,arkansas-razorbacks,kentucky-wildcats,utah-state-aggies,san-diego-state-aztecs
robert-cessna,2021,15,alabama-crimson-tide,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,oklahoma-state-cowboys,ole-miss-rebels,michigan-state-spartans,utah-utes,oklahoma-sooners,byu-cougars,pittsburgh-panthers,houston-cougars,iowa-hawkeyes,oregon-ducks,wake-forest-demon-deacons,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,north-carolina-state-wolfpack,texas-am-aggies,clemson-tigers,kentucky-wildcats,san-diego-state-aztecs
