Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
cecil-hurt,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,ucla-bruins,clemson-tigers,notre-dame-fighting-irish,iowa-state-cyclones,iowa-hawkeyes,texas-longhorns,florida-gators,cincinnati-bearcats,oregon-ducks,penn-state-nittany-lions,ole-miss-rebels,virginia-tech-hokies,north-carolina-state-wolfpack,michigan-state-spartans,coastal-carolina-chanticleers,tcu-horned-frogs,lsu-tigers,north-carolina-tar-heels,miami-fl-hurricanes,auburn-tigers
chris-murray,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,cincinnati-bearcats,iowa-hawkeyes,florida-gators,clemson-tigers,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,iowa-state-cyclones,usc-trojans,texas-longhorns,virginia-tech-hokies,ucla-bruins,coastal-carolina-chanticleers,ole-miss-rebels,utah-utes,nevada-wolf-pack,north-carolina-tar-heels,wisconsin-badgers,arizona-state-sun-devils,tcu-horned-frogs
chuck-carlton,2021,2,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,iowa-state-cyclones,clemson-tigers,cincinnati-bearcats,notre-dame-fighting-irish,iowa-hawkeyes,penn-state-nittany-lions,usc-trojans,ucla-bruins,oregon-ducks,florida-gators,ole-miss-rebels,texas-longhorns,virginia-tech-hokies,coastal-carolina-chanticleers,auburn-tigers,michigan-wolverines,utah-utes,tcu-horned-frogs,north-carolina-tar-heels,north-carolina-state-wolfpack
colten-bartholomew,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,iowa-state-cyclones,oregon-ducks,cincinnati-bearcats,penn-state-nittany-lions,notre-dame-fighting-irish,usc-trojans,iowa-hawkeyes,texas-longhorns,wisconsin-badgers,miami-fl-hurricanes,ucla-bruins,florida-gators,indiana-hoosiers,lsu-tigers,virginia-tech-hokies,louisiana-lafayette-ragin-cajuns,ole-miss-rebels,tcu-horned-frogs,utah-utes
darren-haynes,2021,2,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,iowa-state-cyclones,cincinnati-bearcats,notre-dame-fighting-irish,oregon-ducks,florida-gators,usc-trojans,iowa-hawkeyes,north-carolina-tar-heels,penn-state-nittany-lions,wisconsin-badgers,miami-fl-hurricanes,texas-longhorns,coastal-carolina-chanticleers,indiana-hoosiers,utah-utes,arizona-state-sun-devils,ucla-bruins,lsu-tigers,louisiana-lafayette-ragin-cajuns
dave-reardon,2021,2,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,texas-am-aggies,cincinnati-bearcats,oklahoma-sooners,iowa-state-cyclones,oregon-ducks,notre-dame-fighting-irish,clemson-tigers,usc-trojans,iowa-hawkeyes,florida-gators,ucla-bruins,penn-state-nittany-lions,texas-longhorns,coastal-carolina-chanticleers,utah-utes,michigan-state-spartans,ole-miss-rebels,virginia-tech-hokies,tcu-horned-frogs,kentucky-wildcats,ucf-knights,arizona-state-sun-devils
david-briggs,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,texas-am-aggies,iowa-state-cyclones,cincinnati-bearcats,iowa-hawkeyes,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,florida-gators,usc-trojans,ucla-bruins,texas-longhorns,virginia-tech-hokies,wisconsin-badgers,miami-fl-hurricanes,ole-miss-rebels,coastal-carolina-chanticleers,arizona-state-sun-devils,utah-utes,ball-state-cardinals,north-carolina-state-wolfpack
david-jablonski,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,cincinnati-bearcats,oklahoma-sooners,texas-am-aggies,notre-dame-fighting-irish,penn-state-nittany-lions,clemson-tigers,usc-trojans,texas-longhorns,coastal-carolina-chanticleers,virginia-tech-hokies,iowa-hawkeyes,utah-utes,ucla-bruins,iowa-state-cyclones,oregon-ducks,florida-gators,michigan-state-spartans,uab-blazers,nevada-wolf-pack,byu-cougars,arizona-state-sun-devils,ball-state-cardinals
don-williams,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,cincinnati-bearcats,clemson-tigers,iowa-state-cyclones,oregon-ducks,florida-gators,arizona-state-sun-devils,texas-longhorns,usc-trojans,iowa-hawkeyes,ucla-bruins,notre-dame-fighting-irish,ole-miss-rebels,penn-state-nittany-lions,utah-utes,wisconsin-badgers,coastal-carolina-chanticleers,auburn-tigers,miami-fl-hurricanes,tcu-horned-frogs,liberty-flames
dylan-sinn,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,notre-dame-fighting-irish,cincinnati-bearcats,texas-am-aggies,florida-gators,iowa-state-cyclones,iowa-hawkeyes,oregon-ducks,penn-state-nittany-lions,texas-longhorns,usc-trojans,coastal-carolina-chanticleers,utah-utes,ucla-bruins,ole-miss-rebels,miami-fl-hurricanes,kansas-state-wildcats,wisconsin-badgers,virginia-tech-hokies,auburn-tigers,north-carolina-tar-heels
eric-hansen,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,clemson-tigers,cincinnati-bearcats,notre-dame-fighting-irish,iowa-hawkeyes,usc-trojans,penn-state-nittany-lions,florida-gators,ucla-bruins,iowa-state-cyclones,oregon-ducks,texas-longhorns,utah-utes,wisconsin-badgers,ole-miss-rebels,arizona-state-sun-devils,boston-college-eagles,virginia-tech-hokies,north-carolina-tar-heels,ucf-knights,liberty-flames
ethan-joyce,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,texas-am-aggies,cincinnati-bearcats,iowa-state-cyclones,notre-dame-fighting-irish,oregon-ducks,florida-gators,clemson-tigers,iowa-hawkeyes,penn-state-nittany-lions,usc-trojans,texas-longhorns,coastal-carolina-chanticleers,utah-utes,arizona-state-sun-devils,wisconsin-badgers,ole-miss-rebels,ucla-bruins,virginia-tech-hokies,miami-fl-hurricanes,north-carolina-state-wolfpack,appalachian-state-mountaineers
garland-gillen,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,texas-am-aggies,clemson-tigers,cincinnati-bearcats,iowa-state-cyclones,florida-gators,penn-state-nittany-lions,iowa-hawkeyes,texas-longhorns,ucla-bruins,oregon-ducks,usc-trojans,coastal-carolina-chanticleers,utah-utes,ole-miss-rebels,liberty-flames,tcu-horned-frogs,auburn-tigers,arizona-state-sun-devils,virginia-tech-hokies,north-carolina-state-wolfpack
gentry-estes,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,texas-am-aggies,notre-dame-fighting-irish,iowa-hawkeyes,penn-state-nittany-lions,iowa-state-cyclones,texas-longhorns,oregon-ducks,cincinnati-bearcats,florida-gators,usc-trojans,ucla-bruins,auburn-tigers,wisconsin-badgers,virginia-tech-hokies,ole-miss-rebels,north-carolina-tar-heels,ucf-knights,indiana-hoosiers,liberty-flames,coastal-carolina-chanticleers
glenn-guilbeau,2021,2,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,texas-am-aggies,oklahoma-sooners,notre-dame-fighting-irish,florida-gators,oregon-ducks,cincinnati-bearcats,usc-trojans,iowa-state-cyclones,clemson-tigers,iowa-hawkeyes,texas-longhorns,penn-state-nittany-lions,auburn-tigers,ole-miss-rebels,virginia-tech-hokies,wisconsin-badgers,coastal-carolina-chanticleers,oklahoma-state-cowboys,arizona-state-sun-devils,ucla-bruins,louisiana-lafayette-ragin-cajuns,utah-utes
jack-ebling,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,cincinnati-bearcats,iowa-hawkeyes,oklahoma-sooners,usc-trojans,florida-gators,penn-state-nittany-lions,notre-dame-fighting-irish,iowa-state-cyclones,ucla-bruins,coastal-carolina-chanticleers,texas-longhorns,north-carolina-state-wolfpack,virginia-tech-hokies,north-carolina-tar-heels,oregon-ducks,arizona-state-sun-devils,utah-utes,ole-miss-rebels,wisconsin-badgers,florida-state-seminoles
james-kratch,2021,2,alabama-crimson-tide,georgia-bulldogs,texas-am-aggies,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,iowa-hawkeyes,coastal-carolina-chanticleers,iowa-state-cyclones,florida-gators,cincinnati-bearcats,oregon-ducks,usc-trojans,notre-dame-fighting-irish,wisconsin-badgers,utah-utes,arizona-state-sun-devils,ucla-bruins,virginia-tech-hokies,michigan-wolverines,ole-miss-rebels,texas-longhorns,miami-fl-hurricanes,north-carolina-tar-heels
john-clay,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,texas-am-aggies,ohio-state-buckeyes,cincinnati-bearcats,clemson-tigers,notre-dame-fighting-irish,iowa-state-cyclones,florida-gators,oregon-ducks,penn-state-nittany-lions,iowa-hawkeyes,usc-trojans,ucla-bruins,texas-longhorns,virginia-tech-hokies,ole-miss-rebels,coastal-carolina-chanticleers,north-carolina-tar-heels,miami-fl-hurricanes,wisconsin-badgers,ucf-knights,tcu-horned-frogs,arizona-state-sun-devils
johnny-mcgonigal,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,cincinnati-bearcats,clemson-tigers,texas-am-aggies,iowa-state-cyclones,oregon-ducks,notre-dame-fighting-irish,florida-gators,penn-state-nittany-lions,iowa-hawkeyes,usc-trojans,texas-longhorns,ucla-bruins,north-carolina-tar-heels,ole-miss-rebels,arizona-state-sun-devils,coastal-carolina-chanticleers,miami-fl-hurricanes,wisconsin-badgers,lsu-tigers,utah-utes,virginia-tech-hokies
jon-wilner,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,penn-state-nittany-lions,iowa-state-cyclones,texas-am-aggies,clemson-tigers,iowa-hawkeyes,ucla-bruins,notre-dame-fighting-irish,usc-trojans,wisconsin-badgers,oregon-ducks,arizona-state-sun-devils,cincinnati-bearcats,miami-fl-hurricanes,virginia-tech-hokies,utah-utes,florida-gators,oklahoma-state-cowboys,north-carolina-tar-heels,texas-longhorns,texas-tech-red-raiders,ole-miss-rebels
jonas-pope,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,cincinnati-bearcats,iowa-state-cyclones,clemson-tigers,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,florida-gators,iowa-hawkeyes,ucla-bruins,virginia-tech-hokies,usc-trojans,texas-longhorns,utah-utes,arizona-state-sun-devils,michigan-wolverines,coastal-carolina-chanticleers,north-carolina-state-wolfpack,auburn-tigers,north-carolina-tar-heels,ole-miss-rebels
jordan-hill,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,clemson-tigers,notre-dame-fighting-irish,cincinnati-bearcats,iowa-state-cyclones,penn-state-nittany-lions,usc-trojans,texas-longhorns,iowa-hawkeyes,oregon-ducks,utah-utes,ole-miss-rebels,coastal-carolina-chanticleers,florida-gators,arizona-state-sun-devils,wisconsin-badgers,tcu-horned-frogs,ucla-bruins,auburn-tigers,liberty-flames,north-carolina-tar-heels
josh-furlong,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,cincinnati-bearcats,iowa-state-cyclones,iowa-hawkeyes,notre-dame-fighting-irish,oregon-ducks,florida-gators,penn-state-nittany-lions,ucla-bruins,wisconsin-badgers,texas-longhorns,north-carolina-tar-heels,lsu-tigers,utah-utes,usc-trojans,ole-miss-rebels,miami-fl-hurricanes,virginia-tech-hokies,arizona-state-sun-devils,oklahoma-state-cowboys
kellis-robinett,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,ucla-bruins,notre-dame-fighting-irish,iowa-hawkeyes,clemson-tigers,iowa-state-cyclones,cincinnati-bearcats,texas-am-aggies,texas-longhorns,penn-state-nittany-lions,oregon-ducks,florida-gators,usc-trojans,virginia-tech-hokies,tcu-horned-frogs,oklahoma-state-cowboys,ole-miss-rebels,coastal-carolina-chanticleers,ucf-knights,utah-utes,miami-fl-hurricanes,wisconsin-badgers
kirk-bohls,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,usc-trojans,texas-am-aggies,cincinnati-bearcats,utah-utes,notre-dame-fighting-irish,penn-state-nittany-lions,iowa-state-cyclones,virginia-tech-hokies,ucf-knights,ucla-bruins,texas-longhorns,iowa-hawkeyes,coastal-carolina-chanticleers,north-carolina-state-wolfpack,north-carolina-tar-heels,kansas-state-wildcats,ball-state-cardinals,oregon-ducks,michigan-state-spartans,florida-gators
lauren-brownlow,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,cincinnati-bearcats,texas-am-aggies,iowa-hawkeyes,iowa-state-cyclones,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,coastal-carolina-chanticleers,florida-gators,texas-longhorns,usc-trojans,north-carolina-state-wolfpack,ucla-bruins,miami-fl-hurricanes,wisconsin-badgers,north-carolina-tar-heels,indiana-hoosiers,louisiana-lafayette-ragin-cajuns,army-west-point-black-knights,liberty-flames
madison-blevins,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,texas-am-aggies,oklahoma-sooners,clemson-tigers,cincinnati-bearcats,iowa-state-cyclones,oregon-ducks,notre-dame-fighting-irish,ucla-bruins,florida-gators,iowa-hawkeyes,penn-state-nittany-lions,texas-longhorns,usc-trojans,wisconsin-badgers,michigan-wolverines,coastal-carolina-chanticleers,miami-fl-hurricanes,arizona-state-sun-devils,utah-utes,virginia-tech-hokies,ole-miss-rebels,north-carolina-tar-heels
marc-weiszer,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,clemson-tigers,cincinnati-bearcats,notre-dame-fighting-irish,oregon-ducks,iowa-state-cyclones,florida-gators,iowa-hawkeyes,penn-state-nittany-lions,texas-longhorns,ucla-bruins,usc-trojans,auburn-tigers,coastal-carolina-chanticleers,virginia-tech-hokies,ole-miss-rebels,wisconsin-badgers,ucf-knights,arizona-state-sun-devils,north-carolina-tar-heels,oklahoma-state-cowboys
matt-baker,2021,2,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,texas-am-aggies,cincinnati-bearcats,iowa-hawkeyes,oregon-ducks,penn-state-nittany-lions,iowa-state-cyclones,notre-dame-fighting-irish,florida-gators,usc-trojans,ucla-bruins,texas-longhorns,virginia-tech-hokies,wisconsin-badgers,coastal-carolina-chanticleers,north-carolina-tar-heels,utah-utes,ucf-knights,ole-miss-rebels,arizona-state-sun-devils,michigan-wolverines
matt-brown,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,clemson-tigers,cincinnati-bearcats,usc-trojans,iowa-hawkeyes,penn-state-nittany-lions,texas-longhorns,iowa-state-cyclones,oregon-ducks,notre-dame-fighting-irish,florida-gators,ucla-bruins,virginia-tech-hokies,utah-utes,wisconsin-badgers,ole-miss-rebels,nevada-wolf-pack,miami-fl-hurricanes,north-carolina-tar-heels,coastal-carolina-chanticleers,tcu-horned-frogs
matt-murschel,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,texas-am-aggies,clemson-tigers,cincinnati-bearcats,notre-dame-fighting-irish,florida-gators,oregon-ducks,iowa-state-cyclones,usc-trojans,iowa-hawkeyes,penn-state-nittany-lions,texas-longhorns,north-carolina-tar-heels,wisconsin-badgers,coastal-carolina-chanticleers,ucla-bruins,miami-fl-hurricanes,utah-utes,lsu-tigers,arizona-state-sun-devils,oklahoma-state-cowboys,ucf-knights
michael-lev,2021,2,georgia-bulldogs,alabama-crimson-tide,ohio-state-buckeyes,texas-am-aggies,oklahoma-sooners,clemson-tigers,cincinnati-bearcats,florida-gators,notre-dame-fighting-irish,ucla-bruins,penn-state-nittany-lions,iowa-hawkeyes,iowa-state-cyclones,utah-utes,usc-trojans,texas-longhorns,oregon-ducks,wisconsin-badgers,virginia-tech-hokies,ole-miss-rebels,north-carolina-tar-heels,coastal-carolina-chanticleers,arizona-state-sun-devils,lsu-tigers,ucf-knights
mike-barber,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,notre-dame-fighting-irish,clemson-tigers,iowa-state-cyclones,florida-gators,cincinnati-bearcats,iowa-hawkeyes,penn-state-nittany-lions,oregon-ducks,texas-longhorns,ucla-bruins,usc-trojans,ole-miss-rebels,virginia-tech-hokies,miami-fl-hurricanes,coastal-carolina-chanticleers,liberty-flames,north-carolina-state-wolfpack,arizona-state-sun-devils,utah-utes,wisconsin-badgers
mike-vorel,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,clemson-tigers,cincinnati-bearcats,notre-dame-fighting-irish,florida-gators,iowa-state-cyclones,usc-trojans,penn-state-nittany-lions,iowa-hawkeyes,oregon-ducks,texas-longhorns,ucla-bruins,ole-miss-rebels,virginia-tech-hokies,coastal-carolina-chanticleers,wisconsin-badgers,utah-utes,arizona-state-sun-devils,miami-fl-hurricanes,north-carolina-tar-heels,tcu-horned-frogs
nate-mink,2021,2,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,cincinnati-bearcats,texas-am-aggies,iowa-state-cyclones,oregon-ducks,notre-dame-fighting-irish,penn-state-nittany-lions,iowa-hawkeyes,florida-gators,coastal-carolina-chanticleers,usc-trojans,tcu-horned-frogs,texas-longhorns,miami-fl-hurricanes,liberty-flames,arizona-state-sun-devils,ucla-bruins,ole-miss-rebels,nevada-wolf-pack,virginia-tech-hokies,michigan-state-spartans
nathan-baird,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,texas-am-aggies,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,notre-dame-fighting-irish,iowa-state-cyclones,texas-longhorns,oregon-ducks,florida-gators,iowa-hawkeyes,cincinnati-bearcats,auburn-tigers,usc-trojans,utah-utes,tcu-horned-frogs,arizona-state-sun-devils,miami-fl-hurricanes,wisconsin-badgers,michigan-wolverines,ucla-bruins,indiana-hoosiers,north-carolina-state-wolfpack
neill-ostrout,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,texas-am-aggies,oklahoma-sooners,cincinnati-bearcats,clemson-tigers,florida-gators,penn-state-nittany-lions,iowa-state-cyclones,ucla-bruins,usc-trojans,iowa-hawkeyes,oregon-ducks,texas-longhorns,virginia-tech-hokies,ole-miss-rebels,coastal-carolina-chanticleers,arizona-state-sun-devils,utah-utes,miami-fl-hurricanes,oklahoma-state-cowboys,wisconsin-badgers,ucf-knights
pete-martini,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,iowa-state-cyclones,usc-trojans,iowa-hawkeyes,notre-dame-fighting-irish,clemson-tigers,penn-state-nittany-lions,cincinnati-bearcats,florida-gators,oregon-ducks,ucla-bruins,ole-miss-rebels,texas-longhorns,liberty-flames,coastal-carolina-chanticleers,wisconsin-badgers,utah-utes,arizona-state-sun-devils,indiana-hoosiers,north-carolina-tar-heels,miami-fl-hurricanes
rece-davis,2021,2,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,iowa-hawkeyes,oregon-ducks,texas-am-aggies,iowa-state-cyclones,notre-dame-fighting-irish,ucla-bruins,florida-gators,usc-trojans,penn-state-nittany-lions,virginia-tech-hokies,texas-longhorns,ole-miss-rebels,coastal-carolina-chanticleers,maryland-terrapins,tcu-horned-frogs,wisconsin-badgers,miami-fl-hurricanes,north-carolina-tar-heels,auburn-tigers
robbie-faulk,2021,2,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,texas-am-aggies,clemson-tigers,iowa-state-cyclones,cincinnati-bearcats,notre-dame-fighting-irish,florida-gators,penn-state-nittany-lions,iowa-hawkeyes,oregon-ducks,texas-longhorns,usc-trojans,wisconsin-badgers,ucla-bruins,ole-miss-rebels,michigan-wolverines,miami-fl-hurricanes,utah-utes,coastal-carolina-chanticleers,north-carolina-tar-heels,arizona-state-sun-devils,tcu-horned-frogs
robert-cessna,2021,2,alabama-crimson-tide,ohio-state-buckeyes,texas-am-aggies,georgia-bulldogs,oklahoma-sooners,notre-dame-fighting-irish,cincinnati-bearcats,iowa-state-cyclones,clemson-tigers,penn-state-nittany-lions,oregon-ducks,usc-trojans,ole-miss-rebels,iowa-hawkeyes,utah-utes,florida-gators,wisconsin-badgers,texas-longhorns,ucla-bruins,north-carolina-tar-heels,coastal-carolina-chanticleers,miami-fl-hurricanes,lsu-tigers,tcu-horned-frogs,indiana-hoosiers
ron-counts,2021,2,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,georgia-bulldogs,texas-am-aggies,clemson-tigers,notre-dame-fighting-irish,iowa-state-cyclones,florida-gators,cincinnati-bearcats,oregon-ducks,iowa-hawkeyes,usc-trojans,penn-state-nittany-lions,texas-longhorns,miami-fl-hurricanes,oklahoma-state-cowboys,wisconsin-badgers,utah-utes,coastal-carolina-chanticleers,tcu-horned-frogs,arizona-state-sun-devils,ole-miss-rebels,ucla-bruins,liberty-flames
