Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
eric-hansen,2016,5,ohio-state-buckeyes,louisville-cardinals,alabama-crimson-tide,houston-cougars,stanford-cardinal,michigan-wolverines,texas-am-aggies,wisconsin-badgers,clemson-tigers,washington-huskies,miami-fl-hurricanes,florida-state-seminoles,tennessee-volunteers,nebraska-cornhuskers,utah-utes,boise-state-broncos,ole-miss-rebels,michigan-state-spartans,oklahoma-sooners,san-diego-state-aztecs,baylor-bears,arkansas-razorbacks,arizona-state-sun-devils,virginia-tech-hokies,western-michigan-broncos
ferd-lewis,2016,5,alabama-crimson-tide,michigan-wolverines,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,houston-cougars,stanford-cardinal,wisconsin-badgers,washington-huskies,texas-am-aggies,florida-state-seminoles,tennessee-volunteers,baylor-bears,miami-fl-hurricanes,nebraska-cornhuskers,ole-miss-rebels,utah-utes,michigan-state-spartans,georgia-bulldogs,san-diego-state-aztecs,arkansas-razorbacks,florida-gators,auburn-tigers,lsu-tigers,north-dakota-state-bison
garland-gillen,2016,5,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,houston-cougars,stanford-cardinal,texas-am-aggies,wisconsin-badgers,tennessee-volunteers,washington-huskies,florida-state-seminoles,miami-fl-hurricanes,baylor-bears,nebraska-cornhuskers,michigan-state-spartans,utah-utes,san-diego-state-aztecs,texas-longhorns,arizona-state-sun-devils,ole-miss-rebels,colorado-buffaloes,arkansas-razorbacks,boise-state-broncos,west-virginia-mountaineers
garry-smits,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,clemson-tigers,houston-cougars,stanford-cardinal,texas-am-aggies,washington-huskies,tennessee-volunteers,wisconsin-badgers,nebraska-cornhuskers,utah-utes,arizona-state-sun-devils,san-diego-state-aztecs,michigan-state-spartans,texas-longhorns,florida-state-seminoles,baylor-bears,miami-fl-hurricanes,west-virginia-mountaineers,oklahoma-sooners,florida-gators,auburn-tigers,lsu-tigers
gary-horowitz,2016,5,alabama-crimson-tide,ohio-state-buckeyes,houston-cougars,louisville-cardinals,michigan-wolverines,clemson-tigers,wisconsin-badgers,stanford-cardinal,washington-huskies,texas-am-aggies,tennessee-volunteers,florida-state-seminoles,baylor-bears,nebraska-cornhuskers,san-diego-state-aztecs,miami-fl-hurricanes,michigan-state-spartans,ole-miss-rebels,utah-utes,north-dakota-state-bison,arizona-state-sun-devils,iowa-hawkeyes,texas-longhorns,boise-state-broncos,tcu-horned-frogs
graham-watson,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,clemson-tigers,stanford-cardinal,houston-cougars,texas-am-aggies,florida-state-seminoles,washington-huskies,tennessee-volunteers,baylor-bears,wisconsin-badgers,miami-fl-hurricanes,michigan-state-spartans,nebraska-cornhuskers,ole-miss-rebels,arkansas-razorbacks,san-diego-state-aztecs,utah-utes,texas-longhorns,florida-gators,lsu-tigers,georgia-bulldogs,boise-state-broncos
jason-galloway,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,clemson-tigers,wisconsin-badgers,stanford-cardinal,houston-cougars,texas-am-aggies,washington-huskies,tennessee-volunteers,baylor-bears,florida-state-seminoles,miami-fl-hurricanes,nebraska-cornhuskers,utah-utes,ole-miss-rebels,michigan-state-spartans,san-diego-state-aztecs,arizona-state-sun-devils,georgia-bulldogs,texas-longhorns,western-michigan-broncos,oklahoma-sooners,west-virginia-mountaineers
jeff-miller,2016,5,alabama-crimson-tide,michigan-wolverines,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,houston-cougars,stanford-cardinal,texas-am-aggies,wisconsin-badgers,washington-huskies,baylor-bears,nebraska-cornhuskers,tennessee-volunteers,miami-fl-hurricanes,florida-state-seminoles,utah-utes,ole-miss-rebels,tcu-horned-frogs,boise-state-broncos,michigan-state-spartans,arkansas-razorbacks,arizona-state-sun-devils,western-michigan-broncos,san-diego-state-aztecs,georgia-bulldogs
jerry-dipaola,2016,5,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,louisville-cardinals,clemson-tigers,wisconsin-badgers,stanford-cardinal,houston-cougars,washington-huskies,texas-am-aggies,tennessee-volunteers,florida-state-seminoles,baylor-bears,miami-fl-hurricanes,ole-miss-rebels,nebraska-cornhuskers,utah-utes,michigan-state-spartans,tcu-horned-frogs,texas-longhorns,oklahoma-sooners,florida-gators,san-diego-state-aztecs,boise-state-broncos,auburn-tigers
jimmy-burch,2016,5,louisville-cardinals,alabama-crimson-tide,ohio-state-buckeyes,houston-cougars,michigan-wolverines,clemson-tigers,stanford-cardinal,texas-am-aggies,washington-huskies,tennessee-volunteers,wisconsin-badgers,miami-fl-hurricanes,baylor-bears,nebraska-cornhuskers,florida-state-seminoles,utah-utes,san-diego-state-aztecs,arizona-state-sun-devils,florida-gators,ole-miss-rebels,michigan-state-spartans,arkansas-razorbacks,tcu-horned-frogs,colorado-buffaloes,boise-state-broncos
joe-dubin,2016,5,alabama-crimson-tide,louisville-cardinals,clemson-tigers,ohio-state-buckeyes,michigan-wolverines,stanford-cardinal,houston-cougars,texas-am-aggies,wisconsin-badgers,tennessee-volunteers,washington-huskies,florida-state-seminoles,miami-fl-hurricanes,baylor-bears,nebraska-cornhuskers,utah-utes,michigan-state-spartans,ole-miss-rebels,tcu-horned-frogs,texas-longhorns,arkansas-razorbacks,georgia-bulldogs,arizona-state-sun-devils,san-diego-state-aztecs,florida-gators
joe-walljasper,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,houston-cougars,michigan-wolverines,clemson-tigers,stanford-cardinal,wisconsin-badgers,texas-am-aggies,washington-huskies,florida-state-seminoles,tennessee-volunteers,ole-miss-rebels,baylor-bears,miami-fl-hurricanes,boise-state-broncos,nebraska-cornhuskers,florida-gators,michigan-state-spartans,arkansas-razorbacks,utah-utes,tcu-horned-frogs,san-diego-state-aztecs,memphis-tigers,colorado-buffaloes
joey-knight,2016,5,louisville-cardinals,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,houston-cougars,michigan-wolverines,stanford-cardinal,washington-huskies,texas-am-aggies,wisconsin-badgers,florida-state-seminoles,nebraska-cornhuskers,tennessee-volunteers,baylor-bears,michigan-state-spartans,utah-utes,ole-miss-rebels,texas-longhorns,tcu-horned-frogs,miami-fl-hurricanes,arkansas-razorbacks,georgia-bulldogs,florida-gators,san-diego-state-aztecs,north-carolina-tar-heels
john-clay,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,houston-cougars,michigan-wolverines,stanford-cardinal,wisconsin-badgers,texas-am-aggies,washington-huskies,tennessee-volunteers,florida-state-seminoles,miami-fl-hurricanes,baylor-bears,ole-miss-rebels,tcu-horned-frogs,utah-utes,michigan-state-spartans,arkansas-razorbacks,nebraska-cornhuskers,georgia-bulldogs,iowa-hawkeyes,florida-gators,ucla-bruins,oklahoma-sooners
john-shinn,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,michigan-wolverines,wisconsin-badgers,houston-cougars,texas-am-aggies,stanford-cardinal,washington-huskies,tennessee-volunteers,florida-state-seminoles,miami-fl-hurricanes,nebraska-cornhuskers,baylor-bears,ole-miss-rebels,utah-utes,michigan-state-spartans,west-virginia-mountaineers,san-diego-state-aztecs,arkansas-razorbacks,arizona-state-sun-devils,florida-gators,tcu-horned-frogs,georgia-bulldogs
jon-wilner,2016,5,ohio-state-buckeyes,louisville-cardinals,alabama-crimson-tide,wisconsin-badgers,houston-cougars,texas-am-aggies,stanford-cardinal,michigan-wolverines,clemson-tigers,washington-huskies,michigan-state-spartans,arkansas-razorbacks,tcu-horned-frogs,florida-state-seminoles,san-diego-state-aztecs,tennessee-volunteers,ole-miss-rebels,ucla-bruins,miami-fl-hurricanes,baylor-bears,oklahoma-sooners,utah-utes,nebraska-cornhuskers,colorado-buffaloes,florida-gators
jonny-miller,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,houston-cougars,wisconsin-badgers,clemson-tigers,stanford-cardinal,baylor-bears,tennessee-volunteers,texas-am-aggies,washington-huskies,nebraska-cornhuskers,florida-state-seminoles,utah-utes,boise-state-broncos,arizona-state-sun-devils,michigan-state-spartans,west-virginia-mountaineers,texas-longhorns,wake-forest-demon-deacons,tcu-horned-frogs,virginia-tech-hokies,oklahoma-sooners,miami-fl-hurricanes
josh-kendall,2016,5,louisville-cardinals,alabama-crimson-tide,ohio-state-buckeyes,houston-cougars,michigan-wolverines,clemson-tigers,wisconsin-badgers,stanford-cardinal,washington-huskies,florida-state-seminoles,texas-am-aggies,miami-fl-hurricanes,ole-miss-rebels,oklahoma-sooners,tennessee-volunteers,nebraska-cornhuskers,baylor-bears,michigan-state-spartans,arkansas-razorbacks,north-dakota-state-bison,florida-gators,virginia-tech-hokies,auburn-tigers,utah-utes,arizona-state-sun-devils
keith-sargeant,2016,5,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,houston-cougars,louisville-cardinals,stanford-cardinal,clemson-tigers,texas-am-aggies,wisconsin-badgers,tennessee-volunteers,washington-huskies,baylor-bears,nebraska-cornhuskers,florida-state-seminoles,san-diego-state-aztecs,miami-fl-hurricanes,ole-miss-rebels,michigan-state-spartans,texas-longhorns,arkansas-razorbacks,western-michigan-broncos,utah-utes,arizona-state-sun-devils,tcu-horned-frogs,boise-state-broncos
kirk-bohls,2016,5,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,houston-cougars,michigan-wolverines,stanford-cardinal,clemson-tigers,washington-huskies,texas-am-aggies,wisconsin-badgers,miami-fl-hurricanes,florida-state-seminoles,tennessee-volunteers,boise-state-broncos,baylor-bears,michigan-state-spartans,nebraska-cornhuskers,san-diego-state-aztecs,utah-utes,ole-miss-rebels,west-virginia-mountaineers,florida-gators,arkansas-razorbacks,georgia-bulldogs,north-dakota-state-bison
mandy-mitchell,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,michigan-wolverines,stanford-cardinal,houston-cougars,washington-huskies,wisconsin-badgers,texas-am-aggies,tennessee-volunteers,florida-state-seminoles,baylor-bears,ole-miss-rebels,nebraska-cornhuskers,utah-utes,michigan-state-spartans,texas-longhorns,tcu-horned-frogs,arizona-state-sun-devils,arkansas-razorbacks,miami-fl-hurricanes,oklahoma-sooners,florida-gators,san-diego-state-aztecs
marc-weiszer,2016,5,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,louisville-cardinals,clemson-tigers,houston-cougars,stanford-cardinal,texas-am-aggies,washington-huskies,tennessee-volunteers,wisconsin-badgers,florida-state-seminoles,baylor-bears,ole-miss-rebels,tcu-horned-frogs,michigan-state-spartans,nebraska-cornhuskers,miami-fl-hurricanes,utah-utes,florida-gators,boise-state-broncos,texas-longhorns,georgia-bulldogs,san-diego-state-aztecs,oklahoma-sooners
marq-burnett,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,houston-cougars,clemson-tigers,stanford-cardinal,wisconsin-badgers,washington-huskies,baylor-bears,tennessee-volunteers,texas-am-aggies,nebraska-cornhuskers,miami-fl-hurricanes,north-dakota-state-bison,utah-utes,san-diego-state-aztecs,michigan-state-spartans,florida-gators,florida-state-seminoles,ole-miss-rebels,georgia-bulldogs,arkansas-razorbacks,tcu-horned-frogs,texas-longhorns
matt-charboneau,2016,5,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,louisville-cardinals,stanford-cardinal,houston-cougars,wisconsin-badgers,washington-huskies,texas-am-aggies,baylor-bears,tennessee-volunteers,florida-state-seminoles,boise-state-broncos,nebraska-cornhuskers,tcu-horned-frogs,texas-longhorns,michigan-state-spartans,miami-fl-hurricanes,utah-utes,ole-miss-rebels,georgia-bulldogs,iowa-hawkeyes,san-diego-state-aztecs,lsu-tigers
matt-galloway,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,clemson-tigers,houston-cougars,wisconsin-badgers,stanford-cardinal,texas-am-aggies,tennessee-volunteers,washington-huskies,baylor-bears,florida-state-seminoles,nebraska-cornhuskers,michigan-state-spartans,utah-utes,miami-fl-hurricanes,ole-miss-rebels,arkansas-razorbacks,lsu-tigers,georgia-bulldogs,texas-longhorns,tcu-horned-frogs,san-diego-state-aztecs,north-dakota-state-bison
matt-mccoy,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,houston-cougars,michigan-wolverines,stanford-cardinal,washington-huskies,wisconsin-badgers,texas-am-aggies,tennessee-volunteers,florida-state-seminoles,baylor-bears,miami-fl-hurricanes,nebraska-cornhuskers,ole-miss-rebels,utah-utes,michigan-state-spartans,arkansas-razorbacks,tcu-horned-frogs,georgia-bulldogs,florida-gators,oklahoma-sooners,boise-state-broncos,arizona-state-sun-devils
matt-porter,2016,5,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,louisville-cardinals,houston-cougars,clemson-tigers,wisconsin-badgers,texas-am-aggies,stanford-cardinal,washington-huskies,florida-state-seminoles,ole-miss-rebels,miami-fl-hurricanes,texas-longhorns,tennessee-volunteers,oklahoma-sooners,baylor-bears,utah-utes,nebraska-cornhuskers,arkansas-razorbacks,michigan-state-spartans,georgia-bulldogs,north-carolina-tar-heels,lsu-tigers,san-diego-state-aztecs
michael-bonner,2016,5,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,michigan-wolverines,houston-cougars,clemson-tigers,wisconsin-badgers,stanford-cardinal,texas-am-aggies,washington-huskies,tennessee-volunteers,michigan-state-spartans,florida-state-seminoles,ole-miss-rebels,miami-fl-hurricanes,nebraska-cornhuskers,oklahoma-sooners,baylor-bears,georgia-bulldogs,arkansas-razorbacks,san-diego-state-aztecs,utah-utes,arizona-state-sun-devils,boise-state-broncos,florida-gators
michael-lev,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,houston-cougars,clemson-tigers,stanford-cardinal,texas-am-aggies,wisconsin-badgers,miami-fl-hurricanes,washington-huskies,florida-state-seminoles,tennessee-volunteers,baylor-bears,nebraska-cornhuskers,san-diego-state-aztecs,utah-utes,tcu-horned-frogs,west-virginia-mountaineers,boise-state-broncos,ole-miss-rebels,colorado-buffaloes,virginia-tech-hokies,michigan-state-spartans,arizona-state-sun-devils
mike-barber,2016,5,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,stanford-cardinal,houston-cougars,washington-huskies,wisconsin-badgers,tennessee-volunteers,texas-am-aggies,baylor-bears,nebraska-cornhuskers,arkansas-razorbacks,michigan-state-spartans,florida-gators,florida-state-seminoles,miami-fl-hurricanes,texas-longhorns,utah-utes,tcu-horned-frogs,ole-miss-rebels,ucla-bruins,maryland-terrapins,north-dakota-state-bison
mitch-vingle,2016,5,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,michigan-wolverines,houston-cougars,stanford-cardinal,clemson-tigers,texas-am-aggies,wisconsin-badgers,washington-huskies,tennessee-volunteers,florida-state-seminoles,michigan-state-spartans,ole-miss-rebels,baylor-bears,georgia-bulldogs,nebraska-cornhuskers,auburn-tigers,miami-fl-hurricanes,west-virginia-mountaineers,oklahoma-sooners,florida-gators,utah-utes,san-diego-state-aztecs,north-dakota-state-bison
nathan-deen,2016,5,alabama-crimson-tide,louisville-cardinals,michigan-wolverines,ohio-state-buckeyes,houston-cougars,texas-am-aggies,clemson-tigers,tennessee-volunteers,wisconsin-badgers,stanford-cardinal,washington-huskies,baylor-bears,utah-utes,miami-fl-hurricanes,nebraska-cornhuskers,florida-state-seminoles,colorado-buffaloes,ole-miss-rebels,texas-longhorns,arkansas-razorbacks,virginia-tech-hokies,florida-gators,michigan-state-spartans,western-michigan-broncos,tcu-horned-frogs
pat-caputo,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,michigan-wolverines,stanford-cardinal,wisconsin-badgers,houston-cougars,washington-huskies,texas-am-aggies,tennessee-volunteers,baylor-bears,miami-fl-hurricanes,nebraska-cornhuskers,tcu-horned-frogs,utah-utes,arizona-state-sun-devils,florida-state-seminoles,ole-miss-rebels,boise-state-broncos,san-diego-state-aztecs,arkansas-razorbacks,michigan-state-spartans,iowa-hawkeyes,florida-gators
patrick-brown,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,stanford-cardinal,michigan-wolverines,texas-am-aggies,houston-cougars,wisconsin-badgers,tennessee-volunteers,florida-state-seminoles,washington-huskies,baylor-bears,ole-miss-rebels,miami-fl-hurricanes,nebraska-cornhuskers,san-diego-state-aztecs,utah-utes,arizona-state-sun-devils,arkansas-razorbacks,virginia-tech-hokies,texas-longhorns,florida-gators,michigan-state-spartans,wake-forest-demon-deacons
pete-diprimio,2016,5,ohio-state-buckeyes,alabama-crimson-tide,louisville-cardinals,houston-cougars,clemson-tigers,stanford-cardinal,wisconsin-badgers,michigan-wolverines,texas-am-aggies,tennessee-volunteers,washington-huskies,nebraska-cornhuskers,florida-state-seminoles,miami-fl-hurricanes,michigan-state-spartans,ole-miss-rebels,baylor-bears,boise-state-broncos,north-dakota-state-bison,utah-utes,georgia-bulldogs,tcu-horned-frogs,san-diego-state-aztecs,florida-gators,arkansas-razorbacks
rob-long,2016,5,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,louisville-cardinals,stanford-cardinal,michigan-wolverines,tennessee-volunteers,houston-cougars,wisconsin-badgers,baylor-bears,texas-am-aggies,nebraska-cornhuskers,washington-huskies,miami-fl-hurricanes,florida-state-seminoles,tcu-horned-frogs,michigan-state-spartans,san-diego-state-aztecs,utah-utes,boise-state-broncos,west-virginia-mountaineers,north-carolina-tar-heels,arizona-state-sun-devils,florida-gators,georgia-bulldogs
robert-cessna,2016,5,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,louisville-cardinals,michigan-wolverines,stanford-cardinal,houston-cougars,wisconsin-badgers,texas-am-aggies,washington-huskies,florida-state-seminoles,tennessee-volunteers,ole-miss-rebels,baylor-bears,michigan-state-spartans,miami-fl-hurricanes,nebraska-cornhuskers,utah-utes,arkansas-razorbacks,texas-longhorns,florida-gators,san-diego-state-aztecs,boise-state-broncos,oklahoma-sooners,georgia-bulldogs
robert-gagliardi,2016,5,alabama-crimson-tide,louisville-cardinals,clemson-tigers,ohio-state-buckeyes,michigan-wolverines,houston-cougars,stanford-cardinal,texas-am-aggies,washington-huskies,wisconsin-badgers,tennessee-volunteers,florida-state-seminoles,baylor-bears,michigan-state-spartans,miami-fl-hurricanes,nebraska-cornhuskers,tcu-horned-frogs,ole-miss-rebels,utah-utes,texas-longhorns,san-diego-state-aztecs,arkansas-razorbacks,georgia-bulldogs,boise-state-broncos,oklahoma-sooners
ross-dellenger,2016,5,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,houston-cougars,stanford-cardinal,michigan-wolverines,clemson-tigers,wisconsin-badgers,washington-huskies,tennessee-volunteers,texas-am-aggies,miami-fl-hurricanes,florida-state-seminoles,baylor-bears,ole-miss-rebels,utah-utes,nebraska-cornhuskers,oklahoma-sooners,texas-longhorns,boise-state-broncos,arizona-state-sun-devils,michigan-state-spartans,florida-gators,tcu-horned-frogs,san-diego-state-aztecs
sam-mckewon,2016,5,ohio-state-buckeyes,louisville-cardinals,alabama-crimson-tide,michigan-wolverines,clemson-tigers,stanford-cardinal,texas-am-aggies,tennessee-volunteers,wisconsin-badgers,washington-huskies,houston-cougars,miami-fl-hurricanes,florida-state-seminoles,nebraska-cornhuskers,san-diego-state-aztecs,baylor-bears,boise-state-broncos,ole-miss-rebels,florida-gators,colorado-buffaloes,virginia-tech-hokies,michigan-state-spartans,utah-utes,georgia-bulldogs,arizona-state-sun-devils
