Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
adam-jude,2016,9,alabama-crimson-tide,clemson-tigers,michigan-wolverines,washington-huskies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,west-virginia-mountaineers,ohio-state-buckeyes,wisconsin-badgers,texas-am-aggies,florida-state-seminoles,florida-gators,utah-utes,boise-state-broncos,tennessee-volunteers,oklahoma-sooners,lsu-tigers,auburn-tigers,colorado-buffaloes,north-carolina-tar-heels,western-michigan-broncos,virginia-tech-hokies,navy-midshipmen,washington-state-cougars
adam-zucker,2016,9,alabama-crimson-tide,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,west-virginia-mountaineers,nebraska-cornhuskers,ohio-state-buckeyes,baylor-bears,texas-am-aggies,wisconsin-badgers,auburn-tigers,utah-utes,florida-gators,florida-state-seminoles,colorado-buffaloes,tennessee-volunteers,boise-state-broncos,lsu-tigers,navy-midshipmen,western-michigan-broncos,houston-cougars,oklahoma-sooners,washington-state-cougars,north-carolina-tar-heels
andy-greder,2016,9,alabama-crimson-tide,michigan-wolverines,clemson-tigers,washington-huskies,louisville-cardinals,ohio-state-buckeyes,wisconsin-badgers,nebraska-cornhuskers,oklahoma-sooners,texas-am-aggies,baylor-bears,florida-gators,florida-state-seminoles,auburn-tigers,boise-state-broncos,tennessee-volunteers,utah-utes,oklahoma-state-cowboys,west-virginia-mountaineers,western-michigan-broncos,north-carolina-tar-heels,colorado-buffaloes,navy-midshipmen,lsu-tigers,virginia-tech-hokies
bill-landis,2016,9,alabama-crimson-tide,michigan-wolverines,washington-huskies,clemson-tigers,ohio-state-buckeyes,louisville-cardinals,texas-am-aggies,wisconsin-badgers,west-virginia-mountaineers,nebraska-cornhuskers,baylor-bears,florida-state-seminoles,florida-gators,boise-state-broncos,western-michigan-broncos,utah-utes,auburn-tigers,lsu-tigers,tennessee-volunteers,virginia-tech-hokies,north-carolina-tar-heels,penn-state-nittany-lions,oklahoma-sooners,colorado-buffaloes,navy-midshipmen
bob-asmussen,2016,9,alabama-crimson-tide,michigan-wolverines,clemson-tigers,washington-huskies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,ohio-state-buckeyes,texas-am-aggies,west-virginia-mountaineers,florida-gators,oklahoma-sooners,navy-midshipmen,boise-state-broncos,florida-state-seminoles,tennessee-volunteers,western-michigan-broncos,utah-utes,auburn-tigers,colorado-buffaloes,north-carolina-tar-heels,lsu-tigers,virginia-tech-hokies,houston-cougars
brent-axe,2016,9,alabama-crimson-tide,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,nebraska-cornhuskers,texas-am-aggies,ohio-state-buckeyes,baylor-bears,boise-state-broncos,west-virginia-mountaineers,wisconsin-badgers,auburn-tigers,utah-utes,tennessee-volunteers,florida-gators,navy-midshipmen,florida-state-seminoles,western-michigan-broncos,oklahoma-sooners,north-carolina-tar-heels,washington-state-cougars,colorado-buffaloes,penn-state-nittany-lions,lsu-tigers
brett-mcmurphy,2016,9,alabama-crimson-tide,clemson-tigers,michigan-wolverines,washington-huskies,louisville-cardinals,ohio-state-buckeyes,west-virginia-mountaineers,nebraska-cornhuskers,wisconsin-badgers,texas-am-aggies,baylor-bears,boise-state-broncos,utah-utes,florida-state-seminoles,tennessee-volunteers,florida-gators,oklahoma-sooners,western-michigan-broncos,washington-state-cougars,auburn-tigers,colorado-buffaloes,navy-midshipmen,lsu-tigers,virginia-tech-hokies,north-carolina-tar-heels
brian-howell,2016,9,alabama-crimson-tide,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,ohio-state-buckeyes,baylor-bears,texas-am-aggies,oklahoma-sooners,nebraska-cornhuskers,west-virginia-mountaineers,wisconsin-badgers,auburn-tigers,florida-state-seminoles,florida-gators,utah-utes,boise-state-broncos,tennessee-volunteers,north-carolina-tar-heels,penn-state-nittany-lions,colorado-buffaloes,lsu-tigers,western-michigan-broncos,navy-midshipmen,washington-state-cougars
chris-murray,2016,9,alabama-crimson-tide,michigan-wolverines,clemson-tigers,washington-huskies,louisville-cardinals,baylor-bears,texas-am-aggies,ohio-state-buckeyes,nebraska-cornhuskers,wisconsin-badgers,florida-gators,boise-state-broncos,west-virginia-mountaineers,auburn-tigers,oklahoma-sooners,florida-state-seminoles,utah-utes,tennessee-volunteers,western-michigan-broncos,navy-midshipmen,lsu-tigers,colorado-buffaloes,houston-cougars,north-carolina-tar-heels,penn-state-nittany-lions
chuck-carlton,2016,9,alabama-crimson-tide,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,west-virginia-mountaineers,ohio-state-buckeyes,texas-am-aggies,baylor-bears,nebraska-cornhuskers,wisconsin-badgers,oklahoma-sooners,florida-state-seminoles,utah-utes,boise-state-broncos,auburn-tigers,tennessee-volunteers,florida-gators,colorado-buffaloes,western-michigan-broncos,oklahoma-state-cowboys,navy-midshipmen,north-carolina-tar-heels,lsu-tigers,penn-state-nittany-lions
dana-sulonen,2016,9,alabama-crimson-tide,michigan-wolverines,clemson-tigers,washington-huskies,louisville-cardinals,ohio-state-buckeyes,baylor-bears,west-virginia-mountaineers,nebraska-cornhuskers,wisconsin-badgers,texas-am-aggies,boise-state-broncos,florida-state-seminoles,auburn-tigers,florida-gators,oklahoma-sooners,tennessee-volunteers,utah-utes,western-michigan-broncos,lsu-tigers,north-carolina-tar-heels,navy-midshipmen,colorado-buffaloes,virginia-tech-hokies,washington-state-cougars
dave-southorn,2016,9,alabama-crimson-tide,michigan-wolverines,clemson-tigers,washington-huskies,louisville-cardinals,ohio-state-buckeyes,texas-am-aggies,west-virginia-mountaineers,nebraska-cornhuskers,wisconsin-badgers,baylor-bears,florida-state-seminoles,boise-state-broncos,florida-gators,auburn-tigers,oklahoma-sooners,utah-utes,tennessee-volunteers,lsu-tigers,western-michigan-broncos,navy-midshipmen,colorado-buffaloes,washington-state-cougars,north-carolina-tar-heels,penn-state-nittany-lions
david-briggs,2016,9,alabama-crimson-tide,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,texas-am-aggies,ohio-state-buckeyes,wisconsin-badgers,west-virginia-mountaineers,nebraska-cornhuskers,auburn-tigers,florida-state-seminoles,baylor-bears,boise-state-broncos,oklahoma-sooners,tennessee-volunteers,florida-gators,utah-utes,lsu-tigers,western-michigan-broncos,colorado-buffaloes,washington-state-cougars,virginia-tech-hokies,navy-midshipmen,penn-state-nittany-lions
ed-daigneault,2016,9,alabama-crimson-tide,clemson-tigers,michigan-wolverines,louisville-cardinals,washington-huskies,baylor-bears,nebraska-cornhuskers,ohio-state-buckeyes,wisconsin-badgers,west-virginia-mountaineers,texas-am-aggies,boise-state-broncos,florida-gators,oklahoma-sooners,florida-state-seminoles,tennessee-volunteers,auburn-tigers,north-carolina-tar-heels,utah-utes,lsu-tigers,navy-midshipmen,penn-state-nittany-lions,virginia-tech-hokies,western-michigan-broncos,colorado-buffaloes
ed-johnson,2016,9,alabama-crimson-tide,clemson-tigers,louisville-cardinals,michigan-wolverines,washington-huskies,west-virginia-mountaineers,ohio-state-buckeyes,baylor-bears,texas-am-aggies,wisconsin-badgers,auburn-tigers,lsu-tigers,tennessee-volunteers,nebraska-cornhuskers,florida-state-seminoles,oklahoma-sooners,florida-gators,north-carolina-tar-heels,boise-state-broncos,utah-utes,arkansas-razorbacks,oklahoma-state-cowboys,virginia-tech-hokies,western-michigan-broncos,houston-cougars
eric-hansen,2016,9,alabama-crimson-tide,washington-huskies,michigan-wolverines,clemson-tigers,louisville-cardinals,ohio-state-buckeyes,wisconsin-badgers,texas-am-aggies,nebraska-cornhuskers,west-virginia-mountaineers,florida-state-seminoles,tennessee-volunteers,auburn-tigers,oklahoma-sooners,baylor-bears,western-michigan-broncos,boise-state-broncos,houston-cougars,virginia-tech-hokies,utah-utes,navy-midshipmen,north-carolina-tar-heels,penn-state-nittany-lions,florida-gators,lsu-tigers
