Player,Borda Points
Bryant,149
Murphy,92
Seager,90
Rizzo,54
Arenado,53
Freeman,8
Votto,1
Turner,1
Scherzer,1
Bumgarner,1
Syndergaard,0
Crawford,0
Ramos,0
Hendriks,0
Braun,0
Cespedes,0
Goldschmidt,0
Segura,0
LeMahieu,0
Blackmon,0
Familia,0
Yelich,0
Posey,0
Cueto,0
Grandal,0
Molina,0
Russell,0
