Player,Borda Points
McCutchen,147
Goldschmidt,92
Molina,72
Carpenter,50
Kershaw,32
Votto,29
Freeman,17
Ramirez,7
Kimbrel,2
Bruce,1
Gomez,1
Puig,0
Simmons,0
Wainwright,0
Choo,0
Werth,0
Holliday,0
Craig,0
Cuddyer,0
Tulowitzki,0
Gonzalez,0
Posey,0
Pence,0
Martin,0
