Player,Borda Points
Harper,150
Goldschmidt,86
Votto,43
Rizzo,42
Arrieta,33
Greinke,32
McCutchen,26
Arenado,22
Kershaw,6
Posey,5
Bryant,4
Heyward,1
Pollock,0
Cespedes,0
Gordon,0
Carpenter,0
Cole,0
Granderson,0
Gonzalez,0
Rosenthal,0
