Player,Borda Points
Abreu,140
Ramirez,121
LeMahieu,78
Bieber,41
Trout,34
Anderson,12
Cruz,9
Lowe,9
Rendon,3
Voit,2
Verdugo,1
Hendriks,0
Bogaerts,0
Hernandez,0
Rosario,0
Ryu,0
Fletcher,0
Springer,0
Perez,0
Buxton,0
Keuchel,0
Lewis,0
