Teams,Borda Points
lsu-tigers,1547
clemson-tigers,1490
georgia-bulldogs,1418
utah-utes,1337
oklahoma-sooners,1319
florida-gators,1197
baylor-bears,1136
alabama-crimson-tide,1057
wisconsin-badgers,1033
auburn-tigers,1019
penn-state-nittany-lions,952
oregon-ducks,861
notre-dame-fighting-irish,796
minnesota-golden-gophers,745
memphis-tigers,677
michigan-wolverines,665
iowa-hawkeyes,599
boise-state-broncos,524
appalachian-state-mountaineers,346
cincinnati-bearcats,292
virginia-cavaliers,288
navy-midshipmen,274
usc-trojans,205
air-force-falcons,98
southern-methodist-mustangs,74
kansas-state-wildcats,52
oklahoma-state-cowboys,50
ucf-knights,9
virginia-tech-hokies,7
iowa-state-cyclones,7
arizona-state-sun-devils,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,2
