Teams,Borda Points
clemson-tigers,1545
alabama-crimson-tide,1488
georgia-bulldogs,1386
lsu-tigers,1339
oklahoma-sooners,1310
ohio-state-buckeyes,1292
notre-dame-fighting-irish,1099
auburn-tigers,1079
florida-gators,961
utah-utes,930
michigan-wolverines,919
texas-longhorns,891
wisconsin-badgers,734
penn-state-nittany-lions,731
ucf-knights,708
oregon-ducks,678
texas-am-aggies,674
iowa-hawkeyes,559
boise-state-broncos,322
virginia-cavaliers,301
washington-huskies,221
california-golden-bears,201
arizona-state-sun-devils,198
tcu-horned-frogs,123
kansas-state-wildcats,113
oklahoma-state-cowboys,72
army-west-point-black-knights,62
michigan-state-spartans,50
memphis-tigers,35
wake-forest-demon-deacons,19
byu-cougars,18
iowa-state-cyclones,11
temple-owls,10
mississippi-state-bulldogs,5
appalachian-state-mountaineers,3
minnesota-golden-gophers,2
