Teams,Borda Points
lsu-tigers,1525
clemson-tigers,1463
ohio-state-buckeyes,1403
georgia-bulldogs,1316
oregon-ducks,1227
florida-gators,1193
oklahoma-sooners,1164
alabama-crimson-tide,1138
penn-state-nittany-lions,1023
minnesota-golden-gophers,938
notre-dame-fighting-irish,867
wisconsin-badgers,867
baylor-bears,813
auburn-tigers,721
iowa-hawkeyes,700
utah-utes,551
memphis-tigers,540
michigan-wolverines,490
navy-midshipmen,451
cincinnati-bearcats,377
air-force-falcons,254
boise-state-broncos,226
ucf-knights,110
texas-longhorns,91
texas-am-aggies,74
florida-atlantic-owls,61
washington-huskies,45
virginia-cavaliers,36
usc-trojans,20
san-diego-state-aztecs,19
arizona-state-sun-devils,14
southern-methodist-mustangs,13
tennessee-volunteers,12
california-golden-bears,6
north-dakota-state-bison,4
louisiana-tech-bulldogs,4
louisiana-lafayette-ragin-cajuns,4
kentucky-wildcats,3
kansas-state-wildcats,2
