Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,860
texas-am-aggies,854
washington-huskies,787
utah-utes,773
penn-state-nittany-lions,656
auburn-tigers,580
ucf-knights,413
michigan-state-spartans,380
wisconsin-badgers,375
iowa-hawkeyes,333
iowa-state-cyclones,307
syracuse-orange,210
washington-state-cougars,204
nebraska-cornhuskers,156
stanford-cardinal,145
missouri-tigers,120
army-west-point-black-knights,96
mississippi-state-bulldogs,90
northwestern-wildcats,67
tcu-horned-frogs,57
virginia-cavaliers,44
boise-state-broncos,39
cincinnati-bearcats,16
south-carolina-gamecocks,16
virginia-tech-hokies,12
minnesota-golden-gophers,8
utah-state-aggies,8
fresno-state-bulldogs,8
memphis-tigers,6
appalachian-state-mountaineers,5
arizona-state-sun-devils,4
west-virginia-mountaineers,3
uab-blazers,3
oklahoma-state-cowboys,3
usc-trojans,1
arizona-wildcats,1
