Teams,Borda Points
lsu-tigers,1528
ohio-state-buckeyes,1498
clemson-tigers,1437
georgia-bulldogs,1356
utah-utes,1275
oklahoma-sooners,1257
florida-gators,1135
baylor-bears,1075
alabama-crimson-tide,997
wisconsin-badgers,972
auburn-tigers,957
penn-state-nittany-lions,890
oregon-ducks,805
notre-dame-fighting-irish,761
minnesota-golden-gophers,699
memphis-tigers,646
iowa-hawkeyes,584
boise-state-broncos,509
appalachian-state-mountaineers,343
cincinnati-bearcats,290
virginia-cavaliers,286
navy-midshipmen,272
usc-trojans,205
air-force-falcons,98
southern-methodist-mustangs,74
kansas-state-wildcats,52
oklahoma-state-cowboys,50
ucf-knights,9
virginia-tech-hokies,7
iowa-state-cyclones,7
arizona-state-sun-devils,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,2
