Teams,Borda Points
clemson-tigers,1545
alabama-crimson-tide,1488
georgia-bulldogs,1386
lsu-tigers,1339
oklahoma-sooners,1310
ohio-state-buckeyes,1292
notre-dame-fighting-irish,1099
auburn-tigers,1079
florida-gators,960
utah-utes,929
michigan-wolverines,917
texas-longhorns,888
penn-state-nittany-lions,727
wisconsin-badgers,727
ucf-knights,704
oregon-ducks,670
texas-am-aggies,666
iowa-hawkeyes,540
washington-state-cougars,453
boise-state-broncos,279
virginia-cavaliers,255
washington-huskies,187
california-golden-bears,170
arizona-state-sun-devils,159
tcu-horned-frogs,105
kansas-state-wildcats,92
oklahoma-state-cowboys,55
michigan-state-spartans,38
memphis-tigers,26
byu-cougars,14
wake-forest-demon-deacons,14
temple-owls,9
iowa-state-cyclones,7
mississippi-state-bulldogs,4
appalachian-state-mountaineers,2
minnesota-golden-gophers,1
