Teams,Borda Points
lsu-tigers,1479
alabama-crimson-tide,1472
ohio-state-buckeyes,1467
clemson-tigers,1406
penn-state-nittany-lions,1306
georgia-bulldogs,1196
oregon-ducks,1180
utah-utes,1090
oklahoma-sooners,1045
florida-gators,938
baylor-bears,909
auburn-tigers,901
minnesota-golden-gophers,831
michigan-wolverines,780
notre-dame-fighting-irish,572
wisconsin-badgers,560
cincinnati-bearcats,528
iowa-hawkeyes,492
memphis-tigers,449
kansas-state-wildcats,372
boise-state-broncos,313
wake-forest-demon-deacons,304
southern-methodist-mustangs,257
san-diego-state-aztecs,94
ucf-knights,55
texas-longhorns,37
indiana-hoosiers,30
texas-am-aggies,21
oklahoma-state-cowboys,13
louisiana-tech-bulldogs,9
appalachian-state-mountaineers,5
pittsburgh-panthers,2
north-dakota-state-bison,2
virginia-cavaliers,2
washington-huskies,2
iowa-state-cyclones,1
