Teams,Borda Points
clemson-tigers,1544
alabama-crimson-tide,1489
georgia-bulldogs,1385
lsu-tigers,1336
oklahoma-sooners,1315
ohio-state-buckeyes,1291
notre-dame-fighting-irish,1072
auburn-tigers,1056
florida-gators,998
michigan-wolverines,936
utah-utes,905
texas-longhorns,877
penn-state-nittany-lions,782
wisconsin-badgers,715
oregon-ducks,677
texas-am-aggies,643
ucf-knights,546
michigan-state-spartans,497
iowa-hawkeyes,474
washington-state-cougars,345
maryland-terrapins,208
boise-state-broncos,165
washington-huskies,164
usc-trojans,138
virginia-cavaliers,124
california-golden-bears,100
iowa-state-cyclones,97
mississippi-state-bulldogs,74
tcu-horned-frogs,66
north-carolina-tar-heels,49
colorado-buffaloes,23
oklahoma-state-cowboys,20
memphis-tigers,12
arizona-state-sun-devils,4
syracuse-orange,2
appalachian-state-mountaineers,2
boston-college-eagles,2
kentucky-wildcats,2
minnesota-golden-gophers,1
