Teams,Borda Points
lsu-tigers,1479
alabama-crimson-tide,1472
ohio-state-buckeyes,1467
clemson-tigers,1406
penn-state-nittany-lions,1306
georgia-bulldogs,1196
oregon-ducks,1180
utah-utes,1090
oklahoma-sooners,1045
florida-gators,938
baylor-bears,909
auburn-tigers,901
minnesota-golden-gophers,831
michigan-wolverines,780
notre-dame-fighting-irish,576
wisconsin-badgers,569
cincinnati-bearcats,536
iowa-hawkeyes,503
memphis-tigers,470
kansas-state-wildcats,382
boise-state-broncos,336
southern-methodist-mustangs,284
san-diego-state-aztecs,123
navy-midshipmen,101
ucf-knights,64
texas-longhorns,44
indiana-hoosiers,38
texas-am-aggies,21
oklahoma-state-cowboys,15
louisiana-tech-bulldogs,10
appalachian-state-mountaineers,9
pittsburgh-panthers,3
north-dakota-state-bison,2
virginia-cavaliers,2
iowa-state-cyclones,2
washington-huskies,2
