Teams,Borda Points
lsu-tigers,1479
alabama-crimson-tide,1472
ohio-state-buckeyes,1467
clemson-tigers,1406
penn-state-nittany-lions,1306
georgia-bulldogs,1196
oregon-ducks,1180
utah-utes,1090
oklahoma-sooners,1045
florida-gators,938
baylor-bears,909
auburn-tigers,901
minnesota-golden-gophers,831
michigan-wolverines,781
notre-dame-fighting-irish,580
wisconsin-badgers,572
cincinnati-bearcats,543
iowa-hawkeyes,508
memphis-tigers,473
boise-state-broncos,340
wake-forest-demon-deacons,335
southern-methodist-mustangs,288
san-diego-state-aztecs,122
navy-midshipmen,105
ucf-knights,67
texas-longhorns,46
indiana-hoosiers,41
texas-am-aggies,22
oklahoma-state-cowboys,15
louisiana-tech-bulldogs,10
appalachian-state-mountaineers,9
pittsburgh-panthers,3
washington-huskies,3
north-dakota-state-bison,2
virginia-cavaliers,2
iowa-state-cyclones,2
