Teams,Borda Points
clemson-tigers,1545
alabama-crimson-tide,1488
georgia-bulldogs,1386
lsu-tigers,1339
oklahoma-sooners,1310
ohio-state-buckeyes,1292
notre-dame-fighting-irish,1109
auburn-tigers,1089
florida-gators,981
utah-utes,956
michigan-wolverines,943
penn-state-nittany-lions,770
wisconsin-badgers,770
ucf-knights,755
oregon-ducks,723
texas-am-aggies,720
iowa-hawkeyes,595
washington-state-cougars,510
boise-state-broncos,331
virginia-cavaliers,309
washington-huskies,225
california-golden-bears,205
arizona-state-sun-devils,203
tcu-horned-frogs,125
kansas-state-wildcats,116
oklahoma-state-cowboys,73
army-west-point-black-knights,64
michigan-state-spartans,51
memphis-tigers,36
byu-cougars,19
wake-forest-demon-deacons,19
iowa-state-cyclones,11
temple-owls,10
mississippi-state-bulldogs,5
appalachian-state-mountaineers,3
minnesota-golden-gophers,2
