Teams,Borda Points
clemson-tigers,1543
alabama-crimson-tide,1485
georgia-bulldogs,1400
lsu-tigers,1344
ohio-state-buckeyes,1288
oklahoma-sooners,1283
auburn-tigers,1169
wisconsin-badgers,1071
florida-gators,1022
notre-dame-fighting-irish,989
texas-longhorns,968
penn-state-nittany-lions,848
oregon-ducks,839
iowa-hawkeyes,714
california-golden-bears,548
boise-state-broncos,524
washington-huskies,502
virginia-cavaliers,431
utah-utes,430
michigan-wolverines,291
usc-trojans,260
ucf-knights,257
texas-am-aggies,236
kansas-state-wildcats,233
michigan-state-spartans,107
southern-methodist-mustangs,61
oklahoma-state-cowboys,59
army-west-point-black-knights,47
memphis-tigers,44
iowa-state-cyclones,31
appalachian-state-mountaineers,30
washington-state-cougars,21
missouri-tigers,15
mississippi-state-bulldogs,14
colorado-buffaloes,6
pittsburgh-panthers,6
arizona-state-sun-devils,6
minnesota-golden-gophers,5
tulane-green-wave,1
