Teams,Borda Points
lsu-tigers,1525
clemson-tigers,1463
ohio-state-buckeyes,1403
georgia-bulldogs,1331
florida-gators,1230
oklahoma-sooners,1203
alabama-crimson-tide,1183
penn-state-nittany-lions,1080
minnesota-golden-gophers,997
wisconsin-badgers,927
notre-dame-fighting-irish,926
baylor-bears,869
auburn-tigers,776
iowa-hawkeyes,753
utah-utes,595
memphis-tigers,577
michigan-wolverines,523
appalachian-state-mountaineers,518
navy-midshipmen,470
cincinnati-bearcats,390
air-force-falcons,258
boise-state-broncos,231
ucf-knights,111
texas-longhorns,95
texas-am-aggies,75
florida-atlantic-owls,61
washington-huskies,49
virginia-cavaliers,38
usc-trojans,23
san-diego-state-aztecs,19
arizona-state-sun-devils,15
southern-methodist-mustangs,13
tennessee-volunteers,12
california-golden-bears,7
north-dakota-state-bison,4
louisiana-tech-bulldogs,4
louisiana-lafayette-ragin-cajuns,4
kentucky-wildcats,3
kansas-state-wildcats,3
