Teams,Borda Points
lsu-tigers,1476
alabama-crimson-tide,1474
ohio-state-buckeyes,1468
clemson-tigers,1406
penn-state-nittany-lions,1302
florida-gators,1226
oregon-ducks,1108
georgia-bulldogs,1093
utah-utes,1032
oklahoma-sooners,1017
auburn-tigers,910
baylor-bears,882
minnesota-golden-gophers,779
michigan-wolverines,744
southern-methodist-mustangs,667
notre-dame-fighting-irish,566
cincinnati-bearcats,530
wisconsin-badgers,522
iowa-hawkeyes,468
appalachian-state-mountaineers,412
kansas-state-wildcats,246
wake-forest-demon-deacons,231
memphis-tigers,222
san-diego-state-aztecs,79
navy-midshipmen,63
texas-longhorns,57
ucf-knights,43
washington-huskies,20
texas-am-aggies,15
usc-trojans,13
louisiana-tech-bulldogs,9
indiana-hoosiers,4
pittsburgh-panthers,2
north-dakota-state-bison,2
iowa-state-cyclones,2
oklahoma-state-cowboys,2
