Teams,Borda Points
alabama-crimson-tide,1503
clemson-tigers,1433
georgia-bulldogs,1393
ohio-state-buckeyes,1393
lsu-tigers,1352
oklahoma-sooners,1268
florida-gators,1163
wisconsin-badgers,1105
notre-dame-fighting-irish,1046
penn-state-nittany-lions,958
texas-longhorns,947
auburn-tigers,920
oregon-ducks,828
boise-state-broncos,654
utah-utes,626
michigan-wolverines,621
iowa-hawkeyes,457
arizona-state-sun-devils,393
wake-forest-demon-deacons,383
virginia-cavaliers,357
southern-methodist-mustangs,290
baylor-bears,262
memphis-tigers,190
texas-am-aggies,167
cincinnati-bearcats,119
minnesota-golden-gophers,83
missouri-tigers,66
washington-huskies,55
tulane-green-wave,27
california-golden-bears,20
michigan-state-spartans,17
arizona-wildcats,13
ucf-knights,9
iowa-state-cyclones,5
usc-trojans,5
pittsburgh-panthers,2
