Teams,Borda Points
lsu-tigers,1510
ohio-state-buckeyes,1464
clemson-tigers,1418
oklahoma-sooners,1342
georgia-bulldogs,1224
florida-gators,1146
oregon-ducks,1126
baylor-bears,1019
auburn-tigers,993
alabama-crimson-tide,992
wisconsin-badgers,928
utah-utes,895
penn-state-nittany-lions,875
notre-dame-fighting-irish,698
memphis-tigers,665
minnesota-golden-gophers,636
michigan-wolverines,597
iowa-hawkeyes,503
boise-state-broncos,495
navy-midshipmen,293
usc-trojans,238
cincinnati-bearcats,213
air-force-falcons,135
oklahoma-state-cowboys,93
southern-methodist-mustangs,88
virginia-cavaliers,73
kansas-state-wildcats,65
florida-atlantic-owls,10
texas-am-aggies,7
ucf-knights,7
iowa-state-cyclones,5
arizona-state-sun-devils,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,2
