Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,861
texas-am-aggies,854
washington-huskies,787
utah-utes,774
penn-state-nittany-lions,653
auburn-tigers,581
ucf-knights,413
michigan-state-spartans,381
wisconsin-badgers,375
iowa-hawkeyes,334
iowa-state-cyclones,307
syracuse-orange,219
washington-state-cougars,204
nebraska-cornhuskers,158
stanford-cardinal,145
missouri-tigers,120
mississippi-state-bulldogs,91
miami-fl-hurricanes,71
northwestern-wildcats,64
tcu-horned-frogs,58
virginia-cavaliers,45
boise-state-broncos,39
cincinnati-bearcats,17
south-carolina-gamecocks,15
virginia-tech-hokies,13
utah-state-aggies,9
fresno-state-bulldogs,9
minnesota-golden-gophers,7
memphis-tigers,6
appalachian-state-mountaineers,6
uab-blazers,4
west-virginia-mountaineers,3
oklahoma-state-cowboys,3
arizona-state-sun-devils,3
usc-trojans,1
arizona-wildcats,1
