Teams,Borda Points
alabama-crimson-tide,1486
lsu-tigers,1462
ohio-state-buckeyes,1429
clemson-tigers,1408
oklahoma-sooners,1343
penn-state-nittany-lions,1224
florida-gators,1138
notre-dame-fighting-irish,1058
auburn-tigers,1054
georgia-bulldogs,1031
oregon-ducks,979
utah-utes,852
wisconsin-badgers,767
baylor-bears,732
texas-longhorns,628
southern-methodist-mustangs,587
minnesota-golden-gophers,578
cincinnati-bearcats,470
michigan-wolverines,445
iowa-hawkeyes,352
appalachian-state-mountaineers,292
boise-state-broncos,237
iowa-state-cyclones,197
arizona-state-sun-devils,144
memphis-tigers,95
virginia-cavaliers,32
san-diego-state-aztecs,23
pittsburgh-panthers,21
washington-huskies,16
navy-midshipmen,11
texas-am-aggies,6
missouri-tigers,5
ucf-knights,4
louisiana-tech-bulldogs,3
usc-trojans,3
tulane-green-wave,1
