Teams,Borda Points
alabama-crimson-tide,1486
lsu-tigers,1462
ohio-state-buckeyes,1429
clemson-tigers,1408
oklahoma-sooners,1343
penn-state-nittany-lions,1224
florida-gators,1138
notre-dame-fighting-irish,1058
auburn-tigers,1054
georgia-bulldogs,1031
oregon-ducks,979
utah-utes,852
wisconsin-badgers,767
baylor-bears,732
texas-longhorns,628
southern-methodist-mustangs,588
minnesota-golden-gophers,577
cincinnati-bearcats,469
michigan-wolverines,441
iowa-hawkeyes,347
appalachian-state-mountaineers,287
boise-state-broncos,226
iowa-state-cyclones,187
arizona-state-sun-devils,135
wake-forest-demon-deacons,120
memphis-tigers,89
pittsburgh-panthers,19
san-diego-state-aztecs,18
washington-huskies,15
navy-midshipmen,10
texas-am-aggies,6
missouri-tigers,4
usc-trojans,4
ucf-knights,3
louisiana-tech-bulldogs,2
tulane-green-wave,1
