Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,860
texas-am-aggies,853
washington-huskies,787
utah-utes,773
penn-state-nittany-lions,654
auburn-tigers,581
ucf-knights,413
michigan-state-spartans,381
wisconsin-badgers,377
iowa-hawkeyes,333
iowa-state-cyclones,310
syracuse-orange,215
washington-state-cougars,208
nebraska-cornhuskers,164
missouri-tigers,123
army-west-point-black-knights,101
mississippi-state-bulldogs,89
miami-fl-hurricanes,73
northwestern-wildcats,70
tcu-horned-frogs,61
virginia-cavaliers,47
boise-state-broncos,41
cincinnati-bearcats,19
south-carolina-gamecocks,16
virginia-tech-hokies,14
fresno-state-bulldogs,10
minnesota-golden-gophers,9
utah-state-aggies,9
memphis-tigers,7
appalachian-state-mountaineers,6
west-virginia-mountaineers,4
uab-blazers,3
oklahoma-state-cowboys,3
arizona-state-sun-devils,3
usc-trojans,2
arizona-wildcats,2
