Teams,Borda Points
alabama-crimson-tide,1503
clemson-tigers,1433
georgia-bulldogs,1393
ohio-state-buckeyes,1393
lsu-tigers,1352
oklahoma-sooners,1268
florida-gators,1163
wisconsin-badgers,1105
notre-dame-fighting-irish,1046
penn-state-nittany-lions,958
texas-longhorns,947
auburn-tigers,920
oregon-ducks,828
boise-state-broncos,656
utah-utes,624
michigan-wolverines,620
iowa-hawkeyes,458
arizona-state-sun-devils,393
wake-forest-demon-deacons,384
virginia-cavaliers,357
southern-methodist-mustangs,287
baylor-bears,266
memphis-tigers,192
texas-am-aggies,169
cincinnati-bearcats,122
minnesota-golden-gophers,81
appalachian-state-mountaineers,63
washington-huskies,57
tulane-green-wave,25
california-golden-bears,21
michigan-state-spartans,17
arizona-wildcats,12
ucf-knights,9
iowa-state-cyclones,7
usc-trojans,7
pittsburgh-panthers,2
