Teams,Borda Points
alabama-crimson-tide,1478
clemson-tigers,1426
georgia-bulldogs,1375
ohio-state-buckeyes,1324
lsu-tigers,1322
oklahoma-sooners,1264
auburn-tigers,1186
wisconsin-badgers,1046
notre-dame-fighting-irish,996
florida-gators,986
texas-longhorns,919
penn-state-nittany-lions,878
oregon-ducks,817
iowa-hawkeyes,731
washington-huskies,604
boise-state-broncos,564
utah-utes,540
ucf-knights,361
michigan-wolverines,357
arizona-state-sun-devils,265
oklahoma-state-cowboys,225
wake-forest-demon-deacons,205
southern-methodist-mustangs,163
michigan-state-spartans,158
california-golden-bears,157
texas-am-aggies,155
memphis-tigers,72
appalachian-state-mountaineers,58
army-west-point-black-knights,47
missouri-tigers,28
colorado-buffaloes,22
baylor-bears,21
minnesota-golden-gophers,16
usc-trojans,10
tulane-green-wave,2
kansas-state-wildcats,2
