Teams,Borda Points
alabama-crimson-tide,1478
clemson-tigers,1426
georgia-bulldogs,1375
ohio-state-buckeyes,1324
lsu-tigers,1322
oklahoma-sooners,1264
auburn-tigers,1186
wisconsin-badgers,1046
notre-dame-fighting-irish,996
florida-gators,986
texas-longhorns,919
penn-state-nittany-lions,878
oregon-ducks,817
iowa-hawkeyes,735
washington-huskies,638
utah-utes,571
ucf-knights,397
michigan-wolverines,383
arizona-state-sun-devils,294
oklahoma-state-cowboys,250
wake-forest-demon-deacons,235
virginia-cavaliers,226
southern-methodist-mustangs,186
michigan-state-spartans,176
california-golden-bears,175
texas-am-aggies,165
memphis-tigers,85
appalachian-state-mountaineers,66
army-west-point-black-knights,54
missouri-tigers,31
colorado-buffaloes,25
baylor-bears,23
minnesota-golden-gophers,19
usc-trojans,9
tulane-green-wave,2
kansas-state-wildcats,2
