Teams,Borda Points
alabama-crimson-tide,1523
clemson-tigers,1459
ohio-state-buckeyes,1445
oklahoma-sooners,1387
wisconsin-badgers,1307
penn-state-nittany-lions,1191
notre-dame-fighting-irish,1104
florida-gators,1103
georgia-bulldogs,1057
auburn-tigers,1047
oregon-ducks,968
utah-utes,791
boise-state-broncos,778
texas-longhorns,734
michigan-wolverines,710
arizona-state-sun-devils,585
baylor-bears,532
southern-methodist-mustangs,459
minnesota-golden-gophers,387
cincinnati-bearcats,366
missouri-tigers,286
iowa-hawkeyes,256
appalachian-state-mountaineers,195
washington-huskies,143
tulane-green-wave,78
iowa-state-cyclones,50
temple-owls,42
wake-forest-demon-deacons,36
california-golden-bears,24
virginia-cavaliers,13
memphis-tigers,8
south-carolina-gamecocks,5
ucf-knights,5
usc-trojans,5
texas-am-aggies,4
san-diego-state-aztecs,3
louisiana-tech-bulldogs,2
