Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1493
georgia-bulldogs,1407
oklahoma-sooners,1337
ohio-state-buckeyes,1270
lsu-tigers,1233
michigan-wolverines,1126
notre-dame-fighting-irish,1037
texas-longhorns,1032
auburn-tigers,958
florida-gators,941
texas-am-aggies,862
utah-utes,826
washington-huskies,769
penn-state-nittany-lions,688
oregon-ducks,570
wisconsin-badgers,520
ucf-knights,447
michigan-state-spartans,413
iowa-hawkeyes,356
syracuse-orange,252
washington-state-cougars,247
stanford-cardinal,201
boise-state-broncos,186
iowa-state-cyclones,90
nebraska-cornhuskers,89
tcu-horned-frogs,62
mississippi-state-bulldogs,52
cincinnati-bearcats,50
army-west-point-black-knights,32
miami-fl-hurricanes,11
oklahoma-state-cowboys,9
memphis-tigers,6
appalachian-state-mountaineers,5
arizona-state-sun-devils,4
minnesota-golden-gophers,2
boston-college-eagles,2
north-carolina-tar-heels,2
usc-trojans,1
