Teams,Borda Points
clemson-tigers,1544
alabama-crimson-tide,1489
georgia-bulldogs,1385
lsu-tigers,1336
oklahoma-sooners,1315
ohio-state-buckeyes,1291
notre-dame-fighting-irish,1072
auburn-tigers,1056
florida-gators,998
michigan-wolverines,938
utah-utes,906
texas-longhorns,879
penn-state-nittany-lions,782
wisconsin-badgers,722
oregon-ducks,682
texas-am-aggies,650
ucf-knights,555
michigan-state-spartans,508
iowa-hawkeyes,490
maryland-terrapins,233
boise-state-broncos,196
washington-huskies,181
usc-trojans,162
virginia-cavaliers,145
iowa-state-cyclones,113
california-golden-bears,108
mississippi-state-bulldogs,86
tcu-horned-frogs,72
north-carolina-tar-heels,60
army-west-point-black-knights,53
colorado-buffaloes,29
oklahoma-state-cowboys,25
memphis-tigers,14
arizona-state-sun-devils,4
syracuse-orange,3
appalachian-state-mountaineers,3
boston-college-eagles,3
kentucky-wildcats,3
minnesota-golden-gophers,2
