Teams,Borda Points
lsu-tigers,1525
clemson-tigers,1463
ohio-state-buckeyes,1403
georgia-bulldogs,1316
oregon-ducks,1229
florida-gators,1195
oklahoma-sooners,1165
alabama-crimson-tide,1141
penn-state-nittany-lions,1048
notre-dame-fighting-irish,908
wisconsin-badgers,903
baylor-bears,854
auburn-tigers,775
iowa-hawkeyes,745
utah-utes,594
memphis-tigers,576
michigan-wolverines,521
appalachian-state-mountaineers,518
navy-midshipmen,470
cincinnati-bearcats,390
air-force-falcons,258
boise-state-broncos,231
ucf-knights,111
texas-longhorns,95
texas-am-aggies,75
florida-atlantic-owls,61
washington-huskies,49
virginia-cavaliers,38
usc-trojans,23
san-diego-state-aztecs,19
arizona-state-sun-devils,15
southern-methodist-mustangs,13
tennessee-volunteers,12
california-golden-bears,7
north-dakota-state-bison,4
louisiana-tech-bulldogs,4
louisiana-lafayette-ragin-cajuns,4
kentucky-wildcats,3
kansas-state-wildcats,3
