Teams,Borda Points
clemson-tigers,1544
alabama-crimson-tide,1489
georgia-bulldogs,1385
lsu-tigers,1336
oklahoma-sooners,1315
ohio-state-buckeyes,1291
notre-dame-fighting-irish,1072
auburn-tigers,1056
florida-gators,997
michigan-wolverines,936
utah-utes,905
texas-longhorns,879
penn-state-nittany-lions,781
wisconsin-badgers,715
oregon-ducks,679
texas-am-aggies,645
ucf-knights,549
michigan-state-spartans,499
iowa-hawkeyes,479
washington-state-cougars,347
maryland-terrapins,218
boise-state-broncos,176
washington-huskies,163
usc-trojans,145
iowa-state-cyclones,103
california-golden-bears,98
mississippi-state-bulldogs,77
tcu-horned-frogs,67
north-carolina-tar-heels,55
army-west-point-black-knights,44
colorado-buffaloes,23
oklahoma-state-cowboys,22
memphis-tigers,14
arizona-state-sun-devils,4
boston-college-eagles,3
syracuse-orange,2
appalachian-state-mountaineers,2
kentucky-wildcats,2
minnesota-golden-gophers,1
