Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1045
texas-longhorns,1007
oregon-ducks,864
texas-am-aggies,854
washington-huskies,787
utah-utes,777
penn-state-nittany-lions,660
auburn-tigers,584
ucf-knights,430
michigan-state-spartans,403
iowa-hawkeyes,353
iowa-state-cyclones,328
syracuse-orange,231
washington-state-cougars,228
nebraska-cornhuskers,170
stanford-cardinal,161
missouri-tigers,134
army-west-point-black-knights,106
mississippi-state-bulldogs,99
northwestern-wildcats,81
miami-fl-hurricanes,75
tcu-horned-frogs,63
virginia-cavaliers,52
boise-state-broncos,49
cincinnati-bearcats,20
south-carolina-gamecocks,18
virginia-tech-hokies,14
fresno-state-bulldogs,9
minnesota-golden-gophers,8
memphis-tigers,8
utah-state-aggies,8
appalachian-state-mountaineers,6
west-virginia-mountaineers,4
uab-blazers,4
oklahoma-state-cowboys,3
arizona-state-sun-devils,3
usc-trojans,2
arizona-wildcats,2
