Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,860
texas-am-aggies,853
washington-huskies,788
utah-utes,772
penn-state-nittany-lions,653
auburn-tigers,580
ucf-knights,414
michigan-state-spartans,379
wisconsin-badgers,374
iowa-hawkeyes,333
iowa-state-cyclones,304
syracuse-orange,211
washington-state-cougars,204
nebraska-cornhuskers,157
stanford-cardinal,142
missouri-tigers,118
army-west-point-black-knights,94
mississippi-state-bulldogs,88
miami-fl-hurricanes,73
northwestern-wildcats,65
virginia-cavaliers,46
boise-state-broncos,39
cincinnati-bearcats,18
south-carolina-gamecocks,16
virginia-tech-hokies,12
utah-state-aggies,8
fresno-state-bulldogs,8
minnesota-golden-gophers,7
memphis-tigers,6
appalachian-state-mountaineers,5
west-virginia-mountaineers,3
uab-blazers,3
oklahoma-state-cowboys,3
arizona-state-sun-devils,3
usc-trojans,1
arizona-wildcats,1
