Teams,Borda Points
lsu-tigers,1510
ohio-state-buckeyes,1464
clemson-tigers,1418
oklahoma-sooners,1342
georgia-bulldogs,1224
florida-gators,1146
oregon-ducks,1126
baylor-bears,1019
auburn-tigers,993
alabama-crimson-tide,992
wisconsin-badgers,928
utah-utes,895
penn-state-nittany-lions,875
notre-dame-fighting-irish,697
memphis-tigers,665
minnesota-golden-gophers,634
michigan-wolverines,591
boise-state-broncos,491
iowa-hawkeyes,489
appalachian-state-mountaineers,347
navy-midshipmen,243
usc-trojans,193
cincinnati-bearcats,176
air-force-falcons,96
oklahoma-state-cowboys,71
southern-methodist-mustangs,63
virginia-cavaliers,52
kansas-state-wildcats,50
texas-am-aggies,7
florida-atlantic-owls,7
iowa-state-cyclones,5
ucf-knights,5
arizona-state-sun-devils,5
washington-huskies,4
north-dakota-state-bison,1
