Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1055
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,861
texas-am-aggies,854
washington-huskies,787
utah-utes,774
penn-state-nittany-lions,653
auburn-tigers,582
ucf-knights,418
michigan-state-spartans,387
wisconsin-badgers,381
iowa-hawkeyes,343
iowa-state-cyclones,315
washington-state-cougars,214
nebraska-cornhuskers,161
stanford-cardinal,155
missouri-tigers,126
army-west-point-black-knights,103
mississippi-state-bulldogs,90
miami-fl-hurricanes,75
northwestern-wildcats,73
tcu-horned-frogs,59
virginia-cavaliers,52
boise-state-broncos,47
cincinnati-bearcats,19
south-carolina-gamecocks,15
virginia-tech-hokies,13
fresno-state-bulldogs,10
utah-state-aggies,9
minnesota-golden-gophers,7
appalachian-state-mountaineers,7
memphis-tigers,6
oklahoma-state-cowboys,4
west-virginia-mountaineers,3
uab-blazers,3
arizona-state-sun-devils,3
usc-trojans,2
arizona-wildcats,1
