Teams,Borda Points
clemson-tigers,1544
alabama-crimson-tide,1489
georgia-bulldogs,1385
lsu-tigers,1336
oklahoma-sooners,1315
ohio-state-buckeyes,1291
notre-dame-fighting-irish,1072
auburn-tigers,1056
florida-gators,997
michigan-wolverines,936
utah-utes,905
texas-longhorns,877
penn-state-nittany-lions,781
wisconsin-badgers,714
oregon-ducks,677
texas-am-aggies,643
ucf-knights,544
michigan-state-spartans,495
iowa-hawkeyes,473
washington-state-cougars,343
maryland-terrapins,210
boise-state-broncos,167
washington-huskies,162
usc-trojans,138
virginia-cavaliers,123
iowa-state-cyclones,96
california-golden-bears,95
mississippi-state-bulldogs,73
tcu-horned-frogs,66
north-carolina-tar-heels,51
army-west-point-black-knights,43
colorado-buffaloes,22
memphis-tigers,12
arizona-state-sun-devils,4
syracuse-orange,2
appalachian-state-mountaineers,2
boston-college-eagles,2
kentucky-wildcats,2
minnesota-golden-gophers,1
