Teams,Borda Points
lsu-tigers,1537
ohio-state-buckeyes,1486
clemson-tigers,1440
georgia-bulldogs,1347
alabama-crimson-tide,1284
utah-utes,1233
oklahoma-sooners,1195
florida-gators,1086
michigan-wolverines,956
penn-state-nittany-lions,956
baylor-bears,953
wisconsin-badgers,841
oregon-ducks,838
notre-dame-fighting-irish,754
auburn-tigers,689
memphis-tigers,595
cincinnati-bearcats,579
iowa-hawkeyes,564
boise-state-broncos,471
oklahoma-state-cowboys,327
appalachian-state-mountaineers,262
virginia-tech-hokies,192
navy-midshipmen,142
usc-trojans,108
iowa-state-cyclones,105
virginia-cavaliers,53
texas-am-aggies,35
air-force-falcons,34
southern-methodist-mustangs,16
arizona-state-sun-devils,6
north-dakota-state-bison,2
louisiana-lafayette-ragin-cajuns,2
