Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1493
georgia-bulldogs,1407
oklahoma-sooners,1337
ohio-state-buckeyes,1271
lsu-tigers,1233
michigan-wolverines,1128
notre-dame-fighting-irish,1040
texas-longhorns,1038
auburn-tigers,958
florida-gators,947
texas-am-aggies,871
utah-utes,832
washington-huskies,784
penn-state-nittany-lions,707
wisconsin-badgers,549
ucf-knights,481
michigan-state-spartans,450
iowa-hawkeyes,391
syracuse-orange,287
washington-state-cougars,287
stanford-cardinal,237
boise-state-broncos,217
iowa-state-cyclones,110
nebraska-cornhuskers,110
virginia-cavaliers,91
tcu-horned-frogs,71
cincinnati-bearcats,64
mississippi-state-bulldogs,62
army-west-point-black-knights,41
miami-fl-hurricanes,14
oklahoma-state-cowboys,11
memphis-tigers,7
appalachian-state-mountaineers,6
arizona-state-sun-devils,5
minnesota-golden-gophers,3
usc-trojans,2
boston-college-eagles,2
north-carolina-tar-heels,2
