Teams,Borda Points
lsu-tigers,1542
ohio-state-buckeyes,1480
clemson-tigers,1441
alabama-crimson-tide,1312
georgia-bulldogs,1267
oregon-ducks,1224
minnesota-golden-gophers,1164
utah-utes,1099
penn-state-nittany-lions,1003
oklahoma-sooners,1000
florida-gators,934
baylor-bears,932
auburn-tigers,871
michigan-wolverines,746
wisconsin-badgers,668
notre-dame-fighting-irish,608
cincinnati-bearcats,584
boise-state-broncos,422
southern-methodist-mustangs,407
navy-midshipmen,283
texas-longhorns,250
iowa-hawkeyes,230
indiana-hoosiers,140
appalachian-state-mountaineers,99
oklahoma-state-cowboys,97
kansas-state-wildcats,89
texas-am-aggies,53
wake-forest-demon-deacons,52
louisiana-tech-bulldogs,35
virginia-cavaliers,17
san-diego-state-aztecs,9
virginia-tech-hokies,7
iowa-state-cyclones,4
washington-huskies,4
pittsburgh-panthers,3
air-force-falcons,3
ucf-knights,3
north-dakota-state-bison,2
illinois-fighting-illini,2
usc-trojans,2
