Teams,Borda Points
clemson-tigers,1543
alabama-crimson-tide,1485
georgia-bulldogs,1400
lsu-tigers,1344
ohio-state-buckeyes,1288
oklahoma-sooners,1283
auburn-tigers,1169
wisconsin-badgers,1071
florida-gators,1022
notre-dame-fighting-irish,989
texas-longhorns,968
penn-state-nittany-lions,848
oregon-ducks,839
iowa-hawkeyes,714
california-golden-bears,547
boise-state-broncos,526
washington-huskies,499
virginia-cavaliers,432
utah-utes,429
michigan-wolverines,287
usc-trojans,259
ucf-knights,253
texas-am-aggies,234
kansas-state-wildcats,234
michigan-state-spartans,104
wake-forest-demon-deacons,76
southern-methodist-mustangs,59
oklahoma-state-cowboys,58
army-west-point-black-knights,47
iowa-state-cyclones,31
appalachian-state-mountaineers,26
washington-state-cougars,22
mississippi-state-bulldogs,15
missouri-tigers,14
pittsburgh-panthers,6
minnesota-golden-gophers,6
colorado-buffaloes,5
arizona-state-sun-devils,5
tulane-green-wave,2
