Teams,Borda Points
clemson-tigers,1543
alabama-crimson-tide,1485
georgia-bulldogs,1400
lsu-tigers,1344
ohio-state-buckeyes,1288
oklahoma-sooners,1283
auburn-tigers,1169
wisconsin-badgers,1071
florida-gators,1022
notre-dame-fighting-irish,989
texas-longhorns,968
penn-state-nittany-lions,849
oregon-ducks,841
iowa-hawkeyes,720
california-golden-bears,567
boise-state-broncos,537
washington-huskies,521
utah-utes,452
michigan-wolverines,311
ucf-knights,293
usc-trojans,288
kansas-state-wildcats,261
texas-am-aggies,249
michigan-state-spartans,123
wake-forest-demon-deacons,94
southern-methodist-mustangs,77
oklahoma-state-cowboys,67
army-west-point-black-knights,57
memphis-tigers,51
iowa-state-cyclones,36
appalachian-state-mountaineers,35
washington-state-cougars,31
mississippi-state-bulldogs,18
missouri-tigers,17
colorado-buffaloes,9
pittsburgh-panthers,8
arizona-state-sun-devils,7
minnesota-golden-gophers,6
tulane-green-wave,2
