Teams,Borda Points
lsu-tigers,1542
ohio-state-buckeyes,1478
clemson-tigers,1442
georgia-bulldogs,1343
alabama-crimson-tide,1263
oregon-ducks,1244
utah-utes,1156
oklahoma-sooners,1144
penn-state-nittany-lions,1031
florida-gators,984
minnesota-golden-gophers,913
michigan-wolverines,836
baylor-bears,801
wisconsin-badgers,763
notre-dame-fighting-irish,700
cincinnati-bearcats,575
memphis-tigers,561
iowa-hawkeyes,542
boise-state-broncos,431
southern-methodist-mustangs,384
oklahoma-state-cowboys,256
appalachian-state-mountaineers,205
texas-am-aggies,170
virginia-tech-hokies,86
indiana-hoosiers,69
iowa-state-cyclones,45
virginia-cavaliers,33
navy-midshipmen,21
air-force-falcons,18
pittsburgh-panthers,14
san-diego-state-aztecs,10
usc-trojans,10
texas-longhorns,7
washington-huskies,7
north-dakota-state-bison,2
illinois-fighting-illini,2
