Teams,Borda Points
alabama-crimson-tide,1503
clemson-tigers,1433
georgia-bulldogs,1393
ohio-state-buckeyes,1393
lsu-tigers,1352
oklahoma-sooners,1268
florida-gators,1163
wisconsin-badgers,1105
notre-dame-fighting-irish,1046
penn-state-nittany-lions,958
texas-longhorns,947
auburn-tigers,920
oregon-ducks,828
boise-state-broncos,655
utah-utes,624
michigan-wolverines,618
iowa-hawkeyes,454
arizona-state-sun-devils,388
wake-forest-demon-deacons,381
virginia-cavaliers,356
southern-methodist-mustangs,287
baylor-bears,262
memphis-tigers,189
texas-am-aggies,167
cincinnati-bearcats,119
minnesota-golden-gophers,80
missouri-tigers,65
appalachian-state-mountaineers,62
washington-huskies,55
tulane-green-wave,25
michigan-state-spartans,17
arizona-wildcats,11
ucf-knights,9
usc-trojans,6
iowa-state-cyclones,5
pittsburgh-panthers,2
