Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1493
georgia-bulldogs,1408
oklahoma-sooners,1338
ohio-state-buckeyes,1273
lsu-tigers,1236
michigan-wolverines,1138
texas-longhorns,1059
notre-dame-fighting-irish,1056
auburn-tigers,987
texas-am-aggies,905
utah-utes,868
washington-huskies,820
penn-state-nittany-lions,737
oregon-ducks,623
wisconsin-badgers,575
ucf-knights,501
michigan-state-spartans,463
iowa-hawkeyes,407
syracuse-orange,294
washington-state-cougars,293
stanford-cardinal,243
boise-state-broncos,222
iowa-state-cyclones,111
nebraska-cornhuskers,111
virginia-cavaliers,92
tcu-horned-frogs,72
cincinnati-bearcats,64
mississippi-state-bulldogs,63
army-west-point-black-knights,42
miami-fl-hurricanes,14
oklahoma-state-cowboys,11
memphis-tigers,7
appalachian-state-mountaineers,6
arizona-state-sun-devils,5
minnesota-golden-gophers,3
usc-trojans,2
boston-college-eagles,2
north-carolina-tar-heels,2
