Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1262
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1056
notre-dame-fighting-irish,1045
texas-longhorns,1008
oregon-ducks,862
texas-am-aggies,856
washington-huskies,795
utah-utes,776
penn-state-nittany-lions,662
auburn-tigers,587
ucf-knights,429
wisconsin-badgers,387
iowa-hawkeyes,351
iowa-state-cyclones,331
syracuse-orange,231
washington-state-cougars,225
nebraska-cornhuskers,172
stanford-cardinal,162
missouri-tigers,130
army-west-point-black-knights,107
mississippi-state-bulldogs,97
miami-fl-hurricanes,77
northwestern-wildcats,77
tcu-horned-frogs,66
virginia-cavaliers,51
boise-state-broncos,49
cincinnati-bearcats,23
south-carolina-gamecocks,17
virginia-tech-hokies,15
minnesota-golden-gophers,10
fresno-state-bulldogs,9
memphis-tigers,8
utah-state-aggies,8
appalachian-state-mountaineers,6
uab-blazers,4
oklahoma-state-cowboys,4
arizona-state-sun-devils,4
west-virginia-mountaineers,3
usc-trojans,2
arizona-wildcats,1
