Teams,Borda Points
alabama-crimson-tide,1503
lsu-tigers,1449
clemson-tigers,1427
ohio-state-buckeyes,1404
oklahoma-sooners,1333
wisconsin-badgers,1245
penn-state-nittany-lions,1129
notre-dame-fighting-irish,1042
florida-gators,1041
georgia-bulldogs,995
auburn-tigers,985
oregon-ducks,906
utah-utes,729
boise-state-broncos,717
texas-longhorns,672
michigan-wolverines,648
arizona-state-sun-devils,524
baylor-bears,470
southern-methodist-mustangs,401
minnesota-golden-gophers,332
cincinnati-bearcats,311
missouri-tigers,234
iowa-hawkeyes,210
appalachian-state-mountaineers,150
washington-huskies,112
tulane-green-wave,57
temple-owls,31
wake-forest-demon-deacons,25
california-golden-bears,21
virginia-cavaliers,8
memphis-tigers,6
south-carolina-gamecocks,4
ucf-knights,4
usc-trojans,4
texas-am-aggies,3
san-diego-state-aztecs,3
louisiana-tech-bulldogs,1
