Teams,Borda Points
lsu-tigers,1528
ohio-state-buckeyes,1498
clemson-tigers,1437
georgia-bulldogs,1356
utah-utes,1275
oklahoma-sooners,1257
florida-gators,1135
baylor-bears,1074
alabama-crimson-tide,995
wisconsin-badgers,971
auburn-tigers,957
penn-state-nittany-lions,890
oregon-ducks,799
notre-dame-fighting-irish,734
minnesota-golden-gophers,683
memphis-tigers,615
michigan-wolverines,605
iowa-hawkeyes,538
boise-state-broncos,466
appalachian-state-mountaineers,306
cincinnati-bearcats,262
navy-midshipmen,244
usc-trojans,185
air-force-falcons,91
southern-methodist-mustangs,67
kansas-state-wildcats,47
oklahoma-state-cowboys,45
ucf-knights,7
virginia-tech-hokies,6
iowa-state-cyclones,6
arizona-state-sun-devils,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,2
