Teams,Borda Points
lsu-tigers,1528
ohio-state-buckeyes,1498
clemson-tigers,1437
georgia-bulldogs,1356
utah-utes,1279
oklahoma-sooners,1257
florida-gators,1146
baylor-bears,1091
wisconsin-badgers,1009
auburn-tigers,986
penn-state-nittany-lions,937
oregon-ducks,853
notre-dame-fighting-irish,790
minnesota-golden-gophers,744
memphis-tigers,676
michigan-wolverines,663
iowa-hawkeyes,598
boise-state-broncos,524
appalachian-state-mountaineers,346
cincinnati-bearcats,292
virginia-cavaliers,288
navy-midshipmen,274
usc-trojans,205
air-force-falcons,98
southern-methodist-mustangs,74
kansas-state-wildcats,52
oklahoma-state-cowboys,50
ucf-knights,9
virginia-tech-hokies,7
iowa-state-cyclones,7
arizona-state-sun-devils,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,2
