Teams,Borda Points
alabama-crimson-tide,1503
clemson-tigers,1433
georgia-bulldogs,1393
ohio-state-buckeyes,1393
lsu-tigers,1352
oklahoma-sooners,1268
florida-gators,1163
wisconsin-badgers,1105
notre-dame-fighting-irish,1046
penn-state-nittany-lions,958
texas-longhorns,947
auburn-tigers,920
oregon-ducks,828
boise-state-broncos,655
utah-utes,629
michigan-wolverines,623
iowa-hawkeyes,461
arizona-state-sun-devils,399
wake-forest-demon-deacons,392
virginia-cavaliers,366
southern-methodist-mustangs,299
baylor-bears,276
texas-am-aggies,171
cincinnati-bearcats,129
minnesota-golden-gophers,90
appalachian-state-mountaineers,74
missouri-tigers,67
washington-huskies,62
tulane-green-wave,30
california-golden-bears,20
michigan-state-spartans,17
arizona-wildcats,14
ucf-knights,10
iowa-state-cyclones,5
usc-trojans,5
pittsburgh-panthers,3
