Teams,Borda Points
alabama-crimson-tide,1486
lsu-tigers,1462
ohio-state-buckeyes,1429
clemson-tigers,1408
oklahoma-sooners,1343
penn-state-nittany-lions,1224
florida-gators,1138
notre-dame-fighting-irish,1058
auburn-tigers,1054
georgia-bulldogs,1031
oregon-ducks,979
utah-utes,852
wisconsin-badgers,768
baylor-bears,734
texas-longhorns,633
southern-methodist-mustangs,597
minnesota-golden-gophers,585
cincinnati-bearcats,483
michigan-wolverines,450
appalachian-state-mountaineers,322
boise-state-broncos,257
iowa-state-cyclones,230
arizona-state-sun-devils,168
wake-forest-demon-deacons,146
memphis-tigers,110
virginia-cavaliers,39
pittsburgh-panthers,25
san-diego-state-aztecs,23
washington-huskies,20
navy-midshipmen,14
texas-am-aggies,7
missouri-tigers,6
usc-trojans,5
ucf-knights,3
tulane-green-wave,2
louisiana-tech-bulldogs,2
