Teams,Borda Points
lsu-tigers,1528
ohio-state-buckeyes,1498
clemson-tigers,1437
georgia-bulldogs,1356
utah-utes,1275
oklahoma-sooners,1257
florida-gators,1135
baylor-bears,1074
alabama-crimson-tide,995
wisconsin-badgers,971
auburn-tigers,957
penn-state-nittany-lions,890
oregon-ducks,799
notre-dame-fighting-irish,734
minnesota-golden-gophers,683
memphis-tigers,615
michigan-wolverines,603
iowa-hawkeyes,537
boise-state-broncos,463
appalachian-state-mountaineers,288
cincinnati-bearcats,237
virginia-cavaliers,231
navy-midshipmen,216
usc-trojans,157
air-force-falcons,65
southern-methodist-mustangs,50
oklahoma-state-cowboys,37
kansas-state-wildcats,36
virginia-tech-hokies,6
ucf-knights,6
iowa-state-cyclones,5
california-golden-bears,4
washington-huskies,3
north-dakota-state-bison,1
