Teams,Borda Points
lsu-tigers,1476
alabama-crimson-tide,1474
ohio-state-buckeyes,1468
clemson-tigers,1406
penn-state-nittany-lions,1302
florida-gators,1226
oregon-ducks,1108
georgia-bulldogs,1093
utah-utes,1032
oklahoma-sooners,1017
auburn-tigers,910
baylor-bears,882
minnesota-golden-gophers,778
michigan-wolverines,744
southern-methodist-mustangs,666
notre-dame-fighting-irish,563
cincinnati-bearcats,524
wisconsin-badgers,514
iowa-hawkeyes,457
appalachian-state-mountaineers,394
boise-state-broncos,282
kansas-state-wildcats,219
wake-forest-demon-deacons,201
memphis-tigers,189
texas-longhorns,50
navy-midshipmen,49
ucf-knights,34
washington-huskies,19
texas-am-aggies,14
usc-trojans,12
louisiana-tech-bulldogs,7
indiana-hoosiers,4
pittsburgh-panthers,1
north-dakota-state-bison,1
iowa-state-cyclones,1
oklahoma-state-cowboys,1
