Teams,Borda Points
clemson-tigers,1540
alabama-crimson-tide,1496
georgia-bulldogs,1403
oklahoma-sooners,1331
ohio-state-buckeyes,1261
lsu-tigers,1199
michigan-wolverines,1164
florida-gators,1054
notre-dame-fighting-irish,1044
texas-longhorns,1005
oregon-ducks,860
texas-am-aggies,852
washington-huskies,786
utah-utes,773
penn-state-nittany-lions,651
auburn-tigers,580
ucf-knights,412
michigan-state-spartans,379
wisconsin-badgers,372
iowa-hawkeyes,332
iowa-state-cyclones,303
syracuse-orange,212
washington-state-cougars,201
nebraska-cornhuskers,156
stanford-cardinal,144
missouri-tigers,118
army-west-point-black-knights,97
mississippi-state-bulldogs,88
miami-fl-hurricanes,72
northwestern-wildcats,64
tcu-horned-frogs,57
boise-state-broncos,40
cincinnati-bearcats,16
south-carolina-gamecocks,15
virginia-tech-hokies,12
fresno-state-bulldogs,9
utah-state-aggies,8
minnesota-golden-gophers,7
memphis-tigers,6
appalachian-state-mountaineers,5
west-virginia-mountaineers,3
uab-blazers,3
oklahoma-state-cowboys,3
arizona-state-sun-devils,3
usc-trojans,1
arizona-wildcats,1
